ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	is_neuronal_term
GO:0003007	heart morphogenesis	280	0.618953114031517	1.94237338599363	2.95166657140932e-21	5.0867053913954e-19	3.63313906403646e-19	4453	tags=49%, list=21%, signal=40%	20429/15205/18741/20471/17701/21385/15111/17300/18996/12159/21418/16814/14462/22160/14362/18121/15902/13614/16147/16007/18091/15227/21380/14234/14179/15110/17069/18187/13609/11504/20682/14463/20671/16523/20666/66993/20423/16392/21386/20583/24063/15213/16476/54485/22418/93735/14465/17292/12156/13590/22411/13388/57265/20677/67784/107586/21825/12824/22761/20613/14707/18119/16449/17131/21393/102636514/18018/17684/13380/20181/22437/22773/228785/433809/106042/13857/11490/18167/20997/20602/14609/12831/22339/116701/17702/328365/224640/21956/14464/68760/11464/65256/23796/67888/15214/18128/12006/20807/14042/17130/11482/20319/17897/12627/13636/21952/21388/243853/22416/14106/19206/19130/109620/21676/56198/17127/17868/20541/23794/252973/18127/14180/21954/228788/20564/17260/21803/14048/18712/21812/18129/22003/22040/319757/83993/12391/107765/17293	FALSE
GO:0021536	diencephalon development	75	0.818034441140401	2.42558312795968	1.21174349611095e-20	2.02087544351406e-18	1.44339429010431e-18	1519	tags=56%, list=7%, signal=52%	15205/18420/18741/18423/18092/230025/18996/18740/12159/50913/14842/20674/14461/18424/18121/21869/11878/22408/18992/14179/18187/20473/19434/16871/14472/20675/20423/16392/22417/22418/12156/18072/18227/214593/15364/14632/18508/18844/64290/14633/14602/24136	FALSE
GO:0050678	regulation of epithelial cell proliferation	416	0.565820767318659	1.79281798217314	3.48755180560382e-20	5.63457588592868e-18	4.02445122830862e-18	4361	tags=42%, list=20%, signal=34%	107587/13395/18109/15205/23967/15284/20471/18935/13396/18092/17869/15402/18089/12159/20674/14462/14461/22160/12579/18121/11878/15372/13655/12192/12578/16147/15901/18091/21380/11819/18609/20682/353310/14451/20666/55948/20423/99296/16392/22410/18095/20583/16153/14369/15213/226841/76905/16476/54485/22418/71093/67122/20315/13642/77411/15208/18094/18654/66214/211401/14184/16846/15364/107586/21825/14632/12577/13386/18508/58208/20271/12444/18119/16449/12399/18018/18792/16002/30878/12390/14633/57277/14172/17242/16160/12443/14066/11727/18053/20254/20474/76365/384783/14609/16159/353156/18124/68888/14824/26903/13166/246691/22339/223650/14775/22695/21828/30923/18426/16542/16776/238328/69601/56753/23796/18128/15530/11651/15370/18504/20356/11482/20319/12822/216439/257632/18591/12766/69745/56213/18028/14645/19274/68949/21926/12576/11541/21929/208188/18780/22421/73608/22416/19242/19206/19130/15586/17127/15235/16401/22337/110351/18612/16193/14180/20296/12554/68992/328949/207920/21802/12389/17260/12165/107771/108655/70045/21803/54139/14048/67866/11816/21812/18129/12010/319757	FALSE
GO:0001503	ossification	419	0.56256601463485	1.78283016658856	5.67814067351583e-20	8.89575372184146e-18	6.3537216850697e-18	5000	tags=49%, list=23%, signal=39%	107587/13395/20429/23967/15903/15111/17300/12159/21418/20674/22160/14362/15399/13654/18121/15902/20472/16147/15901/18429/16007/14234/13363/723960/13609/15904/106522/17926/14219/11555/20682/13115/20666/20423/22410/387142/18159/20583/15213/22417/20681/22418/14588/12622/12977/12156/12606/83554/21333/22411/14371/74499/67399/214593/211401/14184/12845/16846/19228/12609/12705/14632/12824/13386/22402/73016/68010/16477/16449/17131/69121/12399/107250/18018/20855/13380/20181/22422/16002/14560/21943/14633/14172/106042/71952/17242/212943/16009/268935/77583/17937/108153/20256/18442/68527/14284/73121/56233/71584/14609/12667/72007/12097/12310/19227/12394/12096/23892/22339/17387/68431/17702/16011/20289/17125/170574/215653/68588/12842/234356/17928/22415/21847/11839/64654/19094/18128/15530/19712/12006/18022/80752/12817/11651/14042/17130/20319/230587/13836/18032/110935/21930/19229/57295/107515/21926/15184/212712/58185/235320/227358/18514/17180/21827/100201/243853/50766/22416/19242/19206/433938/17127/20541/208727/12043/26427/22337/268396/16193/14180/67141/94249/216963/110075/16332/11647/19219/12608/17260/12165/76566/14683/723952/21803/64075/11732/16948/319757/12843/12163/16998/12411/80707/170826/12978/16905/17877/56401/17390/58994/102657/228357/387251/232685/11687/20377/231225	FALSE
GO:0030326	embryonic limb morphogenesis	143	0.714544863007161	2.18263313696164	6.69627512180999e-20	9.89135496564505e-18	7.06482199317578e-18	915	tags=31%, list=4%, signal=30%	107587/13395/18109/20429/23967/18741/13396/15438/17701/15398/15432/21385/15111/381373/15396/15431/18740/12159/15433/15395/21418/15405/15430/13798/22160/109663/320145/209448/11694/18121/16147/14179/232174/14451/20423/11695/12904/21386/22418/58198/16917/21387/216285/12125	FALSE
GO:0035113	embryonic appendage morphogenesis	143	0.714544863007161	2.18263313696164	6.69627512180999e-20	9.89135496564505e-18	7.06482199317578e-18	915	tags=31%, list=4%, signal=30%	107587/13395/18109/20429/23967/18741/13396/15438/17701/15398/15432/21385/15111/381373/15396/15431/18740/12159/15433/15395/21418/15405/15430/13798/22160/109663/320145/209448/11694/18121/16147/14179/232174/14451/20423/11695/12904/21386/22418/58198/16917/21387/216285/12125	FALSE
GO:0050767	regulation of neurogenesis	484	0.539294426928724	1.71372912174216	3.46557473765524e-19	4.97695038713266e-17	3.55474742096333e-17	4361	tags=38%, list=20%, signal=31%	11921/73191/18109/20429/15205/18420/13392/54713/17869/13390/16870/21909/18996/12159/320563/50913/20674/18088/14461/11516/18997/13654/18096/12579/22326/12767/18121/14843/15902/21907/242620/15901/78748/15904/12484/76965/15228/55927/114712/73181/15206/20666/66993/20423/12904/22352/15213/20353/14912/20681/54485/56320/22418/20357/12032/12156/15410/20315/69743/18039/20893/723950/15208/13388/17751/330790/16878/228550/67784/14184/17172/15207/15364/20539/18508/11421/79362/73940/234219/17118/18844/22422/84653/18742/243743/382867/13555/17242/18049/24136/235402/723951/14366/16975/22671/12064/23966/20350/12227/244058/20347/17863/56711/56708/20562/114606/20361/12677/20312/218877/22339/22062/216858/18205/21960/21817/65079/12561/76854/17173/71918/69807/27279/11858/16542/17196/24088/22415/229715/16992/14025/15214/18128/20665/227292/19712/20807/13643/20356/19280/118454/545156/18845/20732/98733/20194/21838/11865/13838/20358/21926/20983/20351/140570/21648/51791/22421/12724/22416/19242/19130/56198/19716/18208/13844/20360/238276/12257/16193/103743/244667/246048/14580/17755/17158/104156/70083/13508/21803/15114/11816/216190/18129/12010/11423/319757	FALSE
GO:0007409	axonogenesis	490	0.540110866274163	1.71724282839069	6.39058371383567e-19	8.92954535149471e-17	6.3778570890855e-17	4451	tags=40%, list=21%, signal=32%	11921/13395/73191/20429/14028/54713/18935/11924/21375/104360/238057/16870/15229/320563/14462/18424/75409/15399/18997/13654/18096/18998/22326/12767/18121/21869/13615/11878/21907/13614/73710/18992/14179/13638/15285/16872/18187/15394/76965/15228/16871/11876/59058/14472/77630/14451/20423/16392/12904/22352/16911/20353/244152/56320/22418/20357/386750/14573/20315/18039/13642/19649/723950/18094/17751/18227/67784/14184/24113/68404/18508/58208/13845/104382/211187/18211/18209/12399/18844/22422/13639/16869/64290/243743/107448/171171/14633/12569/106042/13641/18049/231044/24136/319476/11465/18053/170758/12064/20350/244058/12570/20347/52666/53625/71436/18124/20562/20361/56177/13842/18858/12424/218877/22339/18205/21960/107449/65079/12561/18164/27279/11858/23945/17196/22223/16776/245450/22415/229715/14025/238880/12386/18128/53404/20807/107751/14042/12215/13643/20356/19280/545156/18845/17754/21838/80883/380684/18032/18028/107515/19274/13838/20358/13636/117606/20351/19339/140570/13848/11444/22421/22416/110648/19206/21367/53321/16401/18208/12043/58235/13844/223435/20360/18612/225743/20564/244667/246048/270190/17260/17755/108655/70083/13508/245537/11816/18040/16574/11423/319757/70433/13637/11461/14009	TRUE
GO:0001763	morphogenesis of a branching structure	248	0.622724164007564	1.94654929176907	7.34878121537502e-19	9.99821023249707e-17	7.14114252175501e-17	4231	tags=47%, list=20%, signal=38%	18109/20429/18741/20471/13392/17869/21412/238057/15398/21385/15402/15375/15396/15229/15376/15431/12159/15433/20674/11535/12767/14367/18121/22408/13614/20472/16147/15227/21380/14234/14179/12702/15415/20682/24064/73181/14472/22420/20423/18095/21386/20583/16153/24063/22417/20681/54485/22418/12977/14573/12156/67122/58198/20315/15408/18595/77411/18654/67784/22431/15364/21420/18018/18844/20181/16869/21923/14633/15242/17242/12142/67937/20474/23892/22339/17387/21817/18590/17702/16542/16776/56753/11839/14025/18128/20665/20807/12817/14042/18504/20356/20319/13836/18591/20732/12826/98711/107515/21926/18514/19206/19130/12043/252973/22412/22337/18612/16193/19303/11606/207920/12165/104156/21410/71228/21803/14048	FALSE
GO:0061138	morphogenesis of a branching epithelium	228	0.630673741781882	1.96291528771844	9.13800900590913e-19	1.21137196309103e-16	8.6521283651091e-17	4399	tags=50%, list=20%, signal=41%	18109/18741/20471/17869/21412/238057/15398/21385/15402/15375/15396/15229/15376/15431/12159/15433/20674/11535/12767/14367/18121/22408/13614/20472/16147/15227/21380/14234/14179/12702/15415/20682/24064/73181/14472/22420/20423/18095/21386/20583/16153/24063/22417/20681/54485/22418/12977/14573/12156/67122/58198/20315/15408/18595/77411/18654/67784/22431/15364/21420/18018/18844/20181/16869/21923/14633/15242/17242/67937/20474/23892/22339/17387/21817/18590/17702/16542/16776/56753/11839/18128/20665/20807/14042/18504/20356/20319/13836/18591/20732/12826/98711/107515/21926/18514/19206/19130/12043/252973/22412/22337/18612/16193/19303/11606/207920/12165/104156/21410/71228/21803/14048/12614/319757/12391	FALSE
GO:0043583	ear development	254	0.61735152101612	1.9314607158527	2.04212027657298e-18	2.63944045747058e-16	1.88519945532053e-16	3830	tags=43%, list=18%, signal=36%	107587/11921/13395/18109/12020/15205/23967/20471/18935/18423/13396/17869/17701/15398/21385/12159/21418/20674/14462/14461/18424/15399/14581/18998/18121/15372/22408/13614/20472/15373/14836/21380/14179/15394/15228/20682/16658/24064/14472/14451/20423/21386/15213/244152/667663/22418/12156/12606/15208/13388/16918/18014/20897/57265/214593/14184/12609/12125/12824/16450/16449/21393/21407/22773/18994/14633/16470/17132/235312/110796/60613/12064/20474/76365/73750/16535/18124/80857/14972/14174/97031/68588/57266/15214/18128/19712/109934/22295/18504/15040/12879/230824/98711/18032/13838/16206/18012/12576/320398/15444/22416/19130/20776/14623/20655/17164/18208/12043/13844	FALSE
GO:0048762	mesenchymal cell differentiation	251	0.608411780685843	1.90250566297791	3.63976553993229e-18	4.58965557108535e-16	3.27812516407765e-16	3321	tags=42%, list=15%, signal=36%	15205/23967/18741/20471/18935/17701/21412/15375/15111/17300/15376/12159/21418/14462/22160/18121/21869/13614/20472/14836/21380/14234/14179/22409/18187/20682/353310/24064/14472/20423/16392/21386/20583/241324/24063/15213/20353/22417/76905/20681/22418/93735/20357/21859/14573/12156/22411/66214/14170/15364/216285/107586/18508/20613/68010/16449/17131/83395/18018/17684/546726/13082/18505/17242/13641/24136/11490/20350/20347/14609/12667/20361/218877/23892/22339/80288/100182/71878/17702/14464/65100/16776/12842/69601/13813/102693/67888/15214/18128/20665/18188/12006/14042/18504/20356/20319/246154/21453/100044509/98711/13838/20358/13636/171463/20351	FALSE
GO:0001656	metanephros development	91	0.766558621321933	2.29372713966437	1.09492701310831e-17	1.30586994231241e-15	9.32707270209086e-16	1250	tags=47%, list=6%, signal=45%	107587/15205/23967/20471/17869/21412/15903/15396/15229/15431/12159/21418/14462/16373/109663/242316/18993/15902/16371/16372/20472/14234/20682/20671/20423/18095/24063/22417/20681/14573/21419/58198/11827/18595/15208/13653/16878/211401/22431/12705/22422/16869/11826	FALSE
GO:0007411	axon guidance	245	0.616368806471186	1.92417786032471	1.13663728054271e-17	1.30586994231241e-15	9.32707270209086e-16	4451	tags=51%, list=21%, signal=41%	11921/13395/73191/14028/54713/11924/21375/104360/238057/16870/15229/14462/18424/15399/18997/13654/18998/22326/12767/18121/21869/11878/13614/73710/14179/13638/15285/16872/18187/15394/15228/16871/11876/14472/14451/20423/16392/16911/20353/22418/20357/14573/20315/13642/19649/67784/18508/58208/13845/211187/18211/18209/12399/18844/22422/13639/16869/243743/107448/14633/12569/13641/231044/319476/18053/170758/12064/20350/12570/20347/52666/53625/71436/18124/20562/20361/13842/218877/22339/18205/107449/65079/12561/16776/22415/18128/53404/107751/14042/12215/13643/20356/545156/18845/18028/107515/19274/13838/20358/13636/117606/20351/140570/13848/22416/110648/19206/21367/18208/58235/13844/223435/20360/18612/225743/20564/270190/17260/108655/13508/16574/319757/70433/13637/14009	TRUE
GO:0097485	neuron projection guidance	245	0.616368806471186	1.92417786032471	1.13663728054271e-17	1.30586994231241e-15	9.32707270209086e-16	4451	tags=51%, list=21%, signal=41%	11921/13395/73191/14028/54713/11924/21375/104360/238057/16870/15229/14462/18424/15399/18997/13654/18998/22326/12767/18121/21869/11878/13614/73710/14179/13638/15285/16872/18187/15394/15228/16871/11876/14472/14451/20423/16392/16911/20353/22418/20357/14573/20315/13642/19649/67784/18508/58208/13845/211187/18211/18209/12399/18844/22422/13639/16869/243743/107448/14633/12569/13641/231044/319476/18053/170758/12064/20350/12570/20347/52666/53625/71436/18124/20562/20361/13842/218877/22339/18205/107449/65079/12561/16776/22415/18128/53404/107751/14042/12215/13643/20356/545156/18845/18028/107515/19274/13838/20358/13636/117606/20351/140570/13848/22416/110648/19206/21367/18208/58235/13844/223435/20360/18612/225743/20564/270190/17260/108655/13508/16574/319757/70433/13637/14009	TRUE
GO:0072001	renal system development	337	0.569057887545269	1.79512433842747	1.13663728054271e-17	1.30586994231241e-15	9.32707270209086e-16	3465	tags=37%, list=16%, signal=31%	107587/15205/23967/20471/17869/21412/15903/15396/17300/15229/15431/12159/21418/14462/16373/109663/242316/13797/12767/18993/18121/15902/22408/16371/16372/20472/15227/14234/14179/12484/11504/15415/20682/20671/22420/20423/19701/18095/24063/15213/22417/20681/22418/12622/14573/12156/21419/58198/209039/13642/11827/18595/22411/15208/13388/18654/20897/13653/20677/16878/211401/67784/22431/12705/12125/12931/12577/11421/16449/17131/108000/22422/16869/11826/66277/14633/106042/20464/12142/19702/67937/240025/12064/20474/76365/19401/17395/22393/22270/70350/218476/23892/22339/103213/11677/14561/18590/18426/17125/75691/16776/56753/18596/14787/246221/18128/12359/14042/17130/109674/18504/100102/18591/12879/12826/98711/107515/18263/13838/15184/235320/18514/11601/69847	FALSE
GO:0042471	ear morphogenesis	145	0.683274146973206	2.09000516261518	1.49117592534448e-17	1.64029351787892e-15	1.17156666206236e-15	1902	tags=37%, list=9%, signal=34%	107587/11921/13395/12020/23967/20471/18423/13396/17869/17701/21385/21418/20674/14462/14461/18424/15399/14581/18998/18121/15372/22408/13614/20472/15373/14836/21380/14179/15394/15228/20682/16658/24064/14472/14451/21386/667663/22418/13388/18014/57265/12824/21393/22773/18994/14633/16470/110796/60613/20474/76365/73750/16535/18124	FALSE
GO:0021537	telencephalon development	264	0.602785827801526	1.88888147224677	1.49117592534448e-17	1.64029351787892e-15	1.17156666206236e-15	3617	tags=39%, list=17%, signal=33%	11921/13395/73191/15205/13392/54713/21375/13390/16870/12159/20674/18424/75409/13797/12767/18993/14843/21869/11878/15902/21907/242620/73710/18992/16873/14179/20473/13796/15904/15228/20689/16874/59058/77630/20423/244152/22418/12032/12156/58198/20315/15208/18507/20287/17172/14766/18508/58208/269295/13845/668303/13488/21420/22773/16869/13865/11826/64290/243743/16565/22151/11922/668158/12569/17242/16485/24136/16323/16975/12227/20602/12570/18124/20562/20361/13167/22255/22062/21960/65079/328365/11682/69601/13813/98660/20807/14042/19280/18795/76574/18032/18028/67263/74762/22142/18012/70762/545428/20511/22416/110648/19130	FALSE
GO:0045666	positive regulation of neuron differentiation	117	0.719250715820237	2.18298991860085	1.90828201649583e-17	2.05537875526738e-15	1.46803800742705e-15	2398	tags=44%, list=11%, signal=40%	11921/73191/13392/54713/18935/11924/21815/13390/238057/15375/15376/12159/20674/18088/16373/14461/15434/242316/18096/216233/11925/18091/11552/11553/15228/20666/20423/12156/58198/20315/723950/18014/17172/18508/213696/240843/13380/14633/17965/18049/723951/22671/18053/12064/19401/64297/114606/233552/216858/228839/15353/69807	TRUE
GO:0048665	neuron fate specification	40	0.879900961604762	2.51792634405248	3.33241145977671e-17	3.51603413205012e-15	2.51129954906481e-15	882	tags=70%, list=4%, signal=67%	11921/20471/104360/15375/260298/18996/15376/13172/15430/18088/18424/209448/14843/242620/18992/21380/240590/27140/15285/16871/20682/94222/20423/16392/16911/20664/13388/17172	TRUE
GO:0048863	stem cell differentiation	257	0.601557430509472	1.88201155738536	4.59156299647849e-17	4.74767613835876e-15	3.39099010350454e-15	3610	tags=40%, list=17%, signal=34%	15205/23967/18741/20471/18935/15404/17701/21385/15375/223227/15111/17300/12159/21418/20674/22160/14362/15436/18121/13614/242620/14836/18091/21380/14234/22409/18187/12193/18609/20682/20672/21349/14472/20671/20423/16392/103551/21386/20583/20353/12591/20681/20357/14465/14573/18595/15208/16878/14170/216285/107586/18508/16449/15412/21420/21407/17684/546726/22422/22773/13082/18505/15242/106042/13641/24136/20997/20350/76365/20347/74048/20361/218877/23892/22695/74016/17702/170574/65100/16776/22415/13813/56753/18128/20665/18188/19712/20807/14042/18504/20356/20319/21453/98711/20358/20351/22421/77889/66083/21388/19242/666794/226442	FALSE
