gene	source	is_derived	is_external	k119ub_ctrl_signal	k119ub_log2fc	k119ub_decile
Or52i2	both	TRUE	TRUE	0.859619	0.149111	5
Or52j3	both	TRUE	TRUE	0.526765	-0.177194	2
Or52k2	both	TRUE	TRUE	1.084455	-1.022512	6
Or52l1	both	TRUE	TRUE	0.663718	-0.213123	3
Or52m1	both	TRUE	TRUE	0.980666	-0.554775	6
Or52m2	both	TRUE	TRUE	0.445703	0.27931	1
Or52n1	both	TRUE	TRUE	NA	NA	NA
Or52n2	both	TRUE	TRUE	0.455222	-0.543417	2
Or52n20	both	TRUE	TRUE	0.361354	0.066379	1
Or52n2b	both	TRUE	TRUE	NA	NA	NA
Or52n2c	both	TRUE	TRUE	NA	NA	NA
Or52n3	both	TRUE	TRUE	NA	NA	NA
Or52n4	both	TRUE	TRUE	0.279933	0.105512	1
Or52n4b	both	TRUE	TRUE	0.473333	-0.127001	2
Or52n5	both	TRUE	TRUE	0.609672	-0.32182	3
Or52p1	both	TRUE	TRUE	0.48745	-0.584413	2
Or52p2	both	TRUE	TRUE	0.709235	-0.375659	4
Or52r1	both	TRUE	TRUE	0.657786	-0.278213	3
Or52r1b	both	TRUE	TRUE	0.542161	-0.232037	2
Or52r1c	both	TRUE	TRUE	0.386942	-0.086923	1
Or52s1	both	TRUE	TRUE	0.413956	-0.322874	1
Or52s19	both	TRUE	TRUE	0.4992	-0.415547	2
Or52s1b	both	TRUE	TRUE	0.380569	0.260701	1
Or52s6	both	TRUE	TRUE	NA	NA	NA
Or52u1	both	TRUE	TRUE	0.601907	-0.219845	3
Or52w1	both	TRUE	TRUE	0.832387	-0.788965	5
Or52x1	both	TRUE	TRUE	0.696321	-0.930954	4
Or52z1	both	TRUE	TRUE	NA	NA	NA
Or52z12	both	TRUE	TRUE	0.444613	-0.163172	1
Or52z13	both	TRUE	TRUE	NA	NA	NA
Or52z14	both	TRUE	TRUE	0.300529	0.33214	1
Or55b10	both	TRUE	TRUE	1.259745	-0.833112	7
Or55b3	both	TRUE	TRUE	1.292173	-0.516097	7
Or55b4	both	TRUE	TRUE	0.647843	-0.182031	3
Or56a3	both	TRUE	TRUE	0.372458	-0.305979	1
Or56a3b	both	TRUE	TRUE	0.54125	-0.158901	2
Or56a4	both	TRUE	TRUE	0.438717	-0.552459	1
Or56a5	both	TRUE	TRUE	0.487979	-0.549302	2
Or56b1	both	TRUE	TRUE	0.428359	-0.542906	1
Or56b1b	both	TRUE	TRUE	0.374423	-0.01521	1
Or56b2	both	TRUE	TRUE	0.690892	-1.01484	3
Or56b2j	both	TRUE	TRUE	0.449575	-0.59082	1
Or56b34	both	TRUE	TRUE	0.722464	-0.483896	4
Or56b35	both	TRUE	TRUE	0.678009	-0.426648	3
Or56b6	both	TRUE	TRUE	NA	NA	NA
Or5a1	both	TRUE	TRUE	0.443158	-0.491935	1
Or5a3	both	TRUE	TRUE	0.48602	0.114105	2
Or5ac15	both	TRUE	TRUE	0.669503	-0.789622	3
Or5ac16	both	TRUE	TRUE	0.868641	-0.644311	5
Or5ac17	both	TRUE	TRUE	0.466896	-0.351659	2
Or5ac19	both	TRUE	TRUE	0.601303	-0.169696	3
Or5ac20	both	TRUE	TRUE	0.550579	-0.175409	2
Or5ac21	both	TRUE	TRUE	0.595771	-0.599424	3
Or5ac22	both	TRUE	TRUE	0.592775	-0.381227	3
Or5ac23	both	TRUE	TRUE	1.096904	-0.986571	6
Or5ac24	both	TRUE	TRUE	0.62755	-0.329908	3
Or5ac25	external	FALSE	TRUE	NA	NA	NA
Or5ae1	both	TRUE	TRUE	0.394615	-0.35454	1
Or5ae2	both	TRUE	TRUE	NA	NA	NA
Or5af1	both	TRUE	TRUE	0.794755	-0.642641	4
Or5af2	both	TRUE	TRUE	1.198892	-0.733799	7
Or5ak20	both	TRUE	TRUE	0.619075	-0.451292	3
Or5ak22	both	TRUE	TRUE	0.809696	-0.429872	4
Or5ak23	both	TRUE	TRUE	0.48778	0.18436	2
Or5ak24	both	TRUE	TRUE	0.688587	-0.726264	3
Or5ak25	both	TRUE	TRUE	0.725779	-0.681865	4
Or5ak4	both	TRUE	TRUE	0.7768	-0.474077	4
Or5al1	both	TRUE	TRUE	0.495048	-0.40444	2
Or5al5	both	TRUE	TRUE	0.493456	-0.195163	2
Or5al6	both	TRUE	TRUE	0.604124	-0.594881	3
Or5al7	both	TRUE	TRUE	0.517937	-0.123531	2
Or5an1	both	TRUE	TRUE	0.439568	-0.484211	1
Or5an10	both	TRUE	TRUE	0.606577	-0.578205	3
Or5an11	both	TRUE	TRUE	0.684001	-0.415211	3
Or5an1b	both	TRUE	TRUE	NA	NA	NA
Or5an1c	both	TRUE	TRUE	0.553131	0.277224	2
Or5an6	both	TRUE	TRUE	0.540211	-0.482343	2
Or5an9	both	TRUE	TRUE	0.447732	0.062103	1
Or5ap2	both	TRUE	TRUE	0.554198	0.296157	2
Or5aq1	both	TRUE	TRUE	0.476531	-0.361729	2
Or5aq1b	both	TRUE	TRUE	0.538282	-0.362065	2
Or5aq6	both	TRUE	TRUE	0.482543	-0.141968	2
Or5aq7	both	TRUE	TRUE	0.739145	-0.165999	4
Or5ar1	both	TRUE	TRUE	0.649167	-0.117459	3
Or5as1	both	TRUE	TRUE	0.675763	-0.612949	3
Or5au1	both	TRUE	TRUE	1.528698	-0.167068	8
Or5b101	both	TRUE	TRUE	NA	NA	NA
Or5b102	both	TRUE	TRUE	0.294188	-0.20703	1
Or5b104	both	TRUE	TRUE	NA	NA	NA
Or5b105	both	TRUE	TRUE	NA	NA	NA
Or5b106	both	TRUE	TRUE	0.302223	-0.098162	1
Or5b107	both	TRUE	TRUE	0.302985	0.039069	1
Or5b108	both	TRUE	TRUE	NA	NA	NA
Or5b109	both	TRUE	TRUE	0.410662	-0.440311	1
Or5b111	both	TRUE	TRUE	0.257849	0.20034	1
Or5b112	both	TRUE	TRUE	NA	NA	NA
Or5b113	both	TRUE	TRUE	0.54757	-0.777658	2
Or5b116	both	TRUE	TRUE	0.550577	0.71746	2
Or5b117	both	TRUE	TRUE	0.607447	0.040167	3
Or5b118	both	TRUE	TRUE	0.488754	0.861914	2
Or5b119	both	TRUE	TRUE	NA	NA	NA
Or5b12	both	TRUE	TRUE	0.581767	-0.532184	3
Or5b120	both	TRUE	TRUE	NA	NA	NA
Or5b121	both	TRUE	TRUE	0.367083	0.11101	1
Or5b122	both	TRUE	TRUE	0.306139	0.263907	1
Or5b123	both	TRUE	TRUE	0.43028	-0.115506	1
Or5b124	both	TRUE	TRUE	0.498812	-0.281858	2
Or5b12b	both	TRUE	TRUE	0.448037	-0.177362	1
Or5b21	both	TRUE	TRUE	0.308729	0.184858	1
Or5b24	both	TRUE	TRUE	0.440137	-0.49554	1
Or5b3	both	TRUE	TRUE	0.379758	-0.373609	1
Or5b94	both	TRUE	TRUE	0.664085	-0.580691	3
Or5b95	both	TRUE	TRUE	NA	NA	NA
Or5b96	both	TRUE	TRUE	0.413156	-0.273752	1
Or5b97	both	TRUE	TRUE	NA	NA	NA
Or5b98	both	TRUE	TRUE	0.305199	-0.242078	1
Or5b99	both	TRUE	TRUE	NA	NA	NA
Or5bb10	both	TRUE	TRUE	0.376505	-0.017541	1
Or5be3	both	TRUE	TRUE	0.859478	-0.382528	5
Or5bh3	both	TRUE	TRUE	0.735202	-0.581106	4
Or5bw2	both	TRUE	TRUE	0.355547	-0.217095	1
Or5c1	both	TRUE	TRUE	1.192769	-0.23864	7
Or5d14	both	TRUE	TRUE	0.4905	-0.455171	2
Or5d16	both	TRUE	TRUE	0.427437	-0.01766	1
Or5d18	both	TRUE	TRUE	0.434981	0.009605	1
Or5d20	external	FALSE	TRUE	NA	NA	NA
Or5d3	both	TRUE	TRUE	NA	NA	NA
Or5d35	both	TRUE	TRUE	0.623706	-0.384263	3
Or5d36	both	TRUE	TRUE	0.981433	-0.685117	6
Or5d37	both	TRUE	TRUE	0.92455	-1.126711	5
Or5d38	both	TRUE	TRUE	0.693397	-0.934934	4
Or5d39	both	TRUE	TRUE	0.628586	-0.378729	3
Or5d40	both	TRUE	TRUE	0.675517	-0.482721	3
Or5d41	both	TRUE	TRUE	0.722345	-0.844608	4
Or5d43	both	TRUE	TRUE	NA	NA	NA
Or5d44	both	TRUE	TRUE	NA	NA	NA
Or5d45	both	TRUE	TRUE	NA	NA	NA
Or5d46	both	TRUE	TRUE	0.864789	-0.203967	5
Or5d47	both	TRUE	TRUE	NA	NA	NA
Or5e1	both	TRUE	TRUE	0.628659	-0.4305	3
Or5g23	both	TRUE	TRUE	0.714876	-0.718575	4
Or5g25	both	TRUE	TRUE	0.575199	-0.080353	2
Or5g26	both	TRUE	TRUE	NA	NA	NA
Or5g27	both	TRUE	TRUE	0.569565	0.092774	2
Or5g29	both	TRUE	TRUE	1.308782	-0.987053	7
Or5g9	both	TRUE	TRUE	1.300317	-1.01468	7
Or5h17	both	TRUE	TRUE	0.516717	-0.543677	2
Or5h18	both	TRUE	TRUE	0.933172	-1.256514	5
Or5h19	both	TRUE	TRUE	0.625761	-0.436522	3
Or5h22	both	TRUE	TRUE	1.05987	-1.221214	6
Or5h23	both	TRUE	TRUE	0.654301	-0.767026	3
Or5h24-ps1	external	FALSE	TRUE	0.560725	-0.618562	2
Or5h25	both	TRUE	TRUE	0.71189	-0.782319	4
Or5h26	both	TRUE	TRUE	0.54675	-0.14446	2
Or5i1	both	TRUE	TRUE	0.528544	0.233022	2
Or5j1	both	TRUE	TRUE	0.410644	-0.21532	1
Or5j3	both	TRUE	TRUE	0.70758	-0.768842	4
Or5k1	both	TRUE	TRUE	0.688935	-0.807961	3
Or5k14	both	TRUE	TRUE	0.920339	-0.842602	5
Or5k15	both	TRUE	TRUE	0.731557	-0.593781	4
Or5k16	both	TRUE	TRUE	0.591529	-0.364896	3
Or5k17	both	TRUE	TRUE	0.457474	-0.071049	2
Or5k1b	both	TRUE	TRUE	0.958983	-0.799697	5
Or5k3	both	TRUE	TRUE	0.887751	-0.670553	5
Or5l13	both	TRUE	TRUE	0.392244	0.397731	1
Or5l14	both	TRUE	TRUE	NA	NA	NA
Or5m10	both	TRUE	TRUE	0.70199	-0.113718	4
Or5m10b	both	TRUE	TRUE	0.772152	-0.694528	4
Or5m11	derived	TRUE	FALSE	NA	NA	NA
Or5m11b	both	TRUE	TRUE	0.799581	-0.760007	4
Or5m12	both	TRUE	TRUE	0.585904	-0.388625	3
Or5m13	both	TRUE	TRUE	NA	NA	NA
Or5m13b	both	TRUE	TRUE	0.650008	-0.759086	3
Or5m3	both	TRUE	TRUE	0.587795	-0.134046	3
Or5m3b	both	TRUE	TRUE	NA	NA	NA
Or5m5	both	TRUE	TRUE	0.437989	-0.403096	1
Or5m8	both	TRUE	TRUE	0.562127	-0.030612	2
Or5m9	both	TRUE	TRUE	NA	NA	NA
Or5m9b	both	TRUE	TRUE	0.454131	-0.42805	2
Or5o1	both	TRUE	TRUE	0.654062	-0.408726	3
Or5p1	both	TRUE	TRUE	0.402203	-0.445287	1
Or5p4	both	TRUE	TRUE	NA	NA	NA
Or5p5	both	TRUE	TRUE	0.52846	-0.58649	2
Or5p50	both	TRUE	TRUE	0.513074	-0.419686	2
Or5p51	both	TRUE	TRUE	0.378196	0.235414	1
Or5p52	both	TRUE	TRUE	0.669485	-0.912785	3
Or5p53	both	TRUE	TRUE	NA	NA	NA
Or5p54	both	TRUE	TRUE	0.458971	0.031764	2
Or5p55	both	TRUE	TRUE	NA	NA	NA
Or5p56	both	TRUE	TRUE	0.573242	-0.51841	2
Or5p57	both	TRUE	TRUE	NA	NA	NA
Or5p58	both	TRUE	TRUE	0.477685	-0.438151	2
Or5p59	both	TRUE	TRUE	0.50588	-0.508074	2
Or5p5c-ps1	both	TRUE	TRUE	NA	NA	NA
Or5p6	both	TRUE	TRUE	NA	NA	NA
Or5p60	both	TRUE	TRUE	0.431712	-0.264048	1
Or5p61	both	TRUE	TRUE	0.434481	-0.40051	1
Or5p62	both	TRUE	TRUE	NA	NA	NA
Or5p63	both	TRUE	TRUE	0.40304	-0.311799	1
Or5p64	both	TRUE	TRUE	0.393728	-0.431597	1
Or5p66	both	TRUE	TRUE	0.370399	-0.401985	1
Or5p67	both	TRUE	TRUE	NA	NA	NA
Or5p68	both	TRUE	TRUE	NA	NA	NA
Or5p69	both	TRUE	TRUE	0.415605	-0.478553	1
Or5p70	both	TRUE	TRUE	NA	NA	NA
Or5p72	both	TRUE	TRUE	NA	NA	NA
Or5p73	both	TRUE	TRUE	NA	NA	NA
Or5p76	both	TRUE	TRUE	0.317106	-0.275448	1
Or5p78	both	TRUE	TRUE	0.447438	-0.075285	1
Or5p79	both	TRUE	TRUE	NA	NA	NA
Or5p80	both	TRUE	TRUE	0.332249	0.057809	1
Or5p81	both	TRUE	TRUE	NA	NA	NA
Or5t15	both	TRUE	TRUE	0.276502	0.906427	1
Or5t16	both	TRUE	TRUE	0.859783	-0.867334	5
Or5t17	both	TRUE	TRUE	0.41663	-0.431801	1
Or5t18	both	TRUE	TRUE	NA	NA	NA
Or5t5	both	TRUE	TRUE	0.542463	-0.710951	2
Or5t7	both	TRUE	TRUE	0.671913	-0.341126	3
Or5t9	both	TRUE	TRUE	0.723328	-0.787903	4
Or5v1	both	TRUE	TRUE	NA	NA	NA
Or5v1b	both	TRUE	TRUE	0.41348	-0.261664	1
Or5w1	both	TRUE	TRUE	0.56026	-0.391982	2
Or5w10	both	TRUE	TRUE	0.874749	-0.018319	5
Or5w11	both	TRUE	TRUE	0.645376	0.014124	3
Or5w12	both	TRUE	TRUE	0.736884	-0.783778	4
Or5w13	both	TRUE	TRUE	0.466094	-0.264186	2
Or5w14	both	TRUE	TRUE	0.670397	-0.710276	3
Or5w15	both	TRUE	TRUE	NA	NA	NA
Or5w16	both	TRUE	TRUE	0.733964	-0.808227	4
Or5w17	external	FALSE	TRUE	0.511255	-0.641138	2
Or5w18	both	TRUE	TRUE	0.796958	-0.732268	4
Or5w19	both	TRUE	TRUE	0.685852	-0.528109	3
Or5w1b	both	TRUE	TRUE	0.860881	-0.629594	5
Or5w20	both	TRUE	TRUE	NA	NA	NA
Or5w22	both	TRUE	TRUE	0.396729	0.150358	1
Or5w8	both	TRUE	TRUE	0.896481	-0.010015	5
Or6a2	both	TRUE	TRUE	NA	NA	NA
Or6aa1	both	TRUE	TRUE	0.4228	-0.481254	1
Or6ae1	both	TRUE	TRUE	1.07497	-0.381158	6
Or6b1	both	TRUE	TRUE	0.899513	-0.153751	5
Or6b13	both	TRUE	TRUE	0.808422	-0.160647	4
Or6b2	both	TRUE	TRUE	1.055413	0.071701	6
Or6b2b	both	TRUE	TRUE	1.280935	-0.62297	7
Or6b3	both	TRUE	TRUE	1.303607	-0.423225	7
Or6b6	both	TRUE	TRUE	NA	NA	NA
Or6b9	both	TRUE	TRUE	0.426895	-0.32829	1
Or6c1	both	TRUE	TRUE	0.722697	-0.685595	4
Or6c1b	both	TRUE	TRUE	0.4677	-0.438385	2
Or6c2	both	TRUE	TRUE	0.697859	-0.300768	4
Or6c200-ps1	both	TRUE	TRUE	NA	NA	NA
Or6c201	both	TRUE	TRUE	0.686122	-0.184387	3
Or6c202	both	TRUE	TRUE	0.769953	-0.749087	4
Or6c203	both	TRUE	TRUE	0.926504	-0.718831	5
Or6c205	both	TRUE	TRUE	0.679161	-0.653507	3
Or6c206	both	TRUE	TRUE	0.85791	-0.628315	5
Or6c207	both	TRUE	TRUE	0.754952	-0.292705	4
Or6c208	both	TRUE	TRUE	0.805995	-1.011266	4
Or6c209	both	TRUE	TRUE	0.746968	-0.59316	4
Or6c210	both	TRUE	TRUE	0.706787	-0.614476	4
Or6c211	both	TRUE	TRUE	0.714801	0.115892	4
Or6c212	both	TRUE	TRUE	0.823161	-0.309305	5
Or6c213	both	TRUE	TRUE	0.810955	-0.661869	4
Or6c214	both	TRUE	TRUE	0.830018	-0.654616	5
Or6c215	both	TRUE	TRUE	0.846133	-0.482226	5
Or6c216	both	TRUE	TRUE	0.832936	-0.835089	5
Or6c217	both	TRUE	TRUE	0.724303	-0.6402	4
Or6c219	both	TRUE	TRUE	0.828145	-0.079394	5
Or6c2b	both	TRUE	TRUE	1.218469	-1.021109	7
Or6c3	both	TRUE	TRUE	0.762155	-0.433237	4
Or6c33	both	TRUE	TRUE	0.670153	-0.088592	3
Or6c35	both	TRUE	TRUE	0.596987	0.20454	3
Or6c38	both	TRUE	TRUE	0.698884	-0.540901	4
Or6c3b	both	TRUE	TRUE	0.702414	-0.034495	4
Or6c5	both	TRUE	TRUE	NA	NA	NA
Or6c5c	both	TRUE	TRUE	1.220501	-0.6793	7
Or6c6	both	TRUE	TRUE	1.045796	-0.794676	6
Or6c63-ps1	external	FALSE	TRUE	NA	NA	NA
Or6c65	both	TRUE	TRUE	0.535729	-0.219302	2
Or6c66	both	TRUE	TRUE	0.955208	-0.440221	5
Or6c66b	both	TRUE	TRUE	0.697014	-1.042397	4
Or6c68	both	TRUE	TRUE	0.670551	-0.520108	3
Or6c69	both	TRUE	TRUE	0.782295	-0.564746	4
Or6c69b	both	TRUE	TRUE	0.928653	-0.798066	5
Or6c69c	both	TRUE	TRUE	0.811868	-0.589277	4
Or6c6b	both	TRUE	TRUE	NA	NA	NA
Or6c6c	both	TRUE	TRUE	0.672976	-0.046445	3
Or6c70	both	TRUE	TRUE	0.529938	-0.166126	2
Or6c74	both	TRUE	TRUE	0.868682	-1.073541	5
Or6c75	both	TRUE	TRUE	0.840421	-0.507049	5
Or6c76	both	TRUE	TRUE	0.973832	-0.274413	5
Or6c76b	both	TRUE	TRUE	1.001206	-0.722393	6
Or6c8	both	TRUE	TRUE	1.203798	-0.553624	7
Or6c88	both	TRUE	TRUE	0.735649	-0.211584	4
Or6c8b	external	FALSE	TRUE	1.062304	-0.34195	6
Or6d12	both	TRUE	TRUE	0.374838	-0.236801	1
Or6d13	both	TRUE	TRUE	1.158115	-0.849019	6
Or6d14	both	TRUE	TRUE	1.0637	-0.493467	6
Or6d15	both	TRUE	TRUE	1.097982	-0.708174	6
Or6e1	both	TRUE	TRUE	1.439078	-0.370386	8
Or6f1	both	TRUE	TRUE	0.385592	-0.284806	1
Or6f2	both	TRUE	TRUE	2.096387	0.161836	9
Or6k14	both	TRUE	TRUE	1.231121	-0.701595	7
Or6k2	both	TRUE	TRUE	1.423372	-0.526076	7
Or6k4	both	TRUE	TRUE	1.010651	-0.361017	6
Or6k6	both	TRUE	TRUE	1.235087	-0.364819	7
Or6k8	external	FALSE	TRUE	NA	NA	NA
Or6n1	both	TRUE	TRUE	1.274533	-0.525561	7
Or6n2	both	TRUE	TRUE	1.532647	-0.650002	8
Or6p1	both	TRUE	TRUE	0.952942	0.183499	5
Or6s1	both	TRUE	TRUE	2.692756	0.239025	10
Or6x1	both	TRUE	TRUE	0.836526	0.191745	5
Or6y1	both	TRUE	TRUE	1.256897	-0.23504	7
Or6z1	both	TRUE	TRUE	0.511443	-0.610452	2
Or6z3	both	TRUE	TRUE	0.867024	-0.984184	5
Or6z5	both	TRUE	TRUE	0.428216	0.102292	1
Or6z6	both	TRUE	TRUE	0.38138	-0.247177	1
Or6z7	both	TRUE	TRUE	NA	NA	NA
Or7a35	both	TRUE	TRUE	0.794565	-0.40102	4
Or7a36	both	TRUE	TRUE	0.484136	-0.476163	2
Or7a37	both	TRUE	TRUE	NA	NA	NA
Or7a38	both	TRUE	TRUE	0.992721	-0.681057	6
Or7a39	both	TRUE	TRUE	0.465878	-0.207282	2
Or7a40	both	TRUE	TRUE	0.76049	-0.856585	4
Or7a41	both	TRUE	TRUE	0.759588	-0.67739	4
Or7a42	both	TRUE	TRUE	0.84783	-0.767191	5
Or7c19	both	TRUE	TRUE	1.510836	-0.324767	8
Or7c70	both	TRUE	TRUE	0.72075	-0.576003	4
Or7d10	both	TRUE	TRUE	NA	NA	NA
Or7d11	both	TRUE	TRUE	0.332879	-0.258894	1
Or7d9	both	TRUE	TRUE	NA	NA	NA
Or7e165	both	TRUE	TRUE	NA	NA	NA
Or7e166	both	TRUE	TRUE	NA	NA	NA
Or7e168	both	TRUE	TRUE	NA	NA	NA
Or7e169	both	TRUE	TRUE	NA	NA	NA
Or7e170	both	TRUE	TRUE	NA	NA	NA
Or7e173	both	TRUE	TRUE	NA	NA	NA
Or7e174	both	TRUE	TRUE	0.347557	-0.156834	1
Or7e175	both	TRUE	TRUE	NA	NA	NA
Or7e176	both	TRUE	TRUE	NA	NA	NA
Or7e177	both	TRUE	TRUE	NA	NA	NA
Or7e178	both	TRUE	TRUE	NA	NA	NA
Or7g12	both	TRUE	TRUE	NA	NA	NA
Or7g16	both	TRUE	TRUE	NA	NA	NA
Or7g17	both	TRUE	TRUE	NA	NA	NA
Or7g18	both	TRUE	TRUE	0.280812	0.436847	1
Or7g19	both	TRUE	TRUE	NA	NA	NA
Or7g20	both	TRUE	TRUE	0.401976	-0.405919	1
Or7g21	both	TRUE	TRUE	NA	NA	NA
Or7g22	both	TRUE	TRUE	NA	NA	NA
Or7g25	both	TRUE	TRUE	0.395014	-0.211145	1
Or7g26	both	TRUE	TRUE	NA	NA	NA
Or7g27	both	TRUE	TRUE	NA	NA	NA
Or7g28	both	TRUE	TRUE	NA	NA	NA
Or7g29	both	TRUE	TRUE	NA	NA	NA
Or7g30	both	TRUE	TRUE	NA	NA	NA
Or7g31	external	FALSE	TRUE	NA	NA	NA
Or7g32	both	TRUE	TRUE	0.37762	-0.3889	1
Or7g33	both	TRUE	TRUE	0.542124	-0.623456	2
Or7g34	both	TRUE	TRUE	NA	NA	NA
Or7g35	both	TRUE	TRUE	0.343609	-0.308756	1
Or7h8	both	TRUE	TRUE	0.400225	-0.420777	1
Or7r1	both	TRUE	TRUE	NA	NA	NA
Or8a1	both	TRUE	TRUE	0.919388	-0.875853	5
Or8a1b	both	TRUE	TRUE	0.730151	-0.917994	4
Or8b1	both	TRUE	TRUE	NA	NA	NA
Or8b101	both	TRUE	TRUE	0.398183	-0.300153	1
Or8b12	both	TRUE	TRUE	0.528041	0.276669	2
Or8b12b	both	TRUE	TRUE	0.726753	-0.46323	4
Or8b12c	both	TRUE	TRUE	0.628788	-0.248675	3
Or8b12i	both	TRUE	TRUE	0.554834	-0.459401	2
Or8b1b	both	TRUE	TRUE	0.35399	-0.325299	1
Or8b1c	both	TRUE	TRUE	NA	NA	NA
Or8b1d	both	TRUE	TRUE	0.668009	-0.926554	3
Or8b3	both	TRUE	TRUE	NA	NA	NA
Or8b35	both	TRUE	TRUE	0.601767	-0.873307	3
Or8b36	both	TRUE	TRUE	0.493758	-0.6283	2
Or8b37	both	TRUE	TRUE	0.569858	-0.767168	2
Or8b38	both	TRUE	TRUE	0.332387	-0.296084	1
Or8b39	both	TRUE	TRUE	0.672022	-0.873954	3
Or8b3b	both	TRUE	TRUE	0.532451	-0.3179	2
Or8b4	both	TRUE	TRUE	0.577854	-0.44758	3
Or8b40	both	TRUE	TRUE	NA	NA	NA
Or8b41	both	TRUE	TRUE	0.45696	-0.159558	2
Or8b42	both	TRUE	TRUE	NA	NA	NA
Or8b43	both	TRUE	TRUE	NA	NA	NA
Or8b44	both	TRUE	TRUE	0.741672	-0.612371	4
Or8b46	both	TRUE	TRUE	NA	NA	NA
Or8b47	both	TRUE	TRUE	0.467926	-0.592076	2
Or8b48	both	TRUE	TRUE	NA	NA	NA
Or8b49	both	TRUE	TRUE	NA	NA	NA
Or8b50	both	TRUE	TRUE	NA	NA	NA
Or8b51	both	TRUE	TRUE	0.481053	-0.303932	2
Or8b52	both	TRUE	TRUE	0.533204	-0.439232	2
Or8b53	both	TRUE	TRUE	NA	NA	NA
Or8b54	both	TRUE	TRUE	NA	NA	NA
Or8b55	both	TRUE	TRUE	0.52786	-0.172688	2
Or8b56	both	TRUE	TRUE	0.508052	-0.109787	2
Or8b57	both	TRUE	TRUE	0.400161	-0.234627	1
Or8b8	both	TRUE	TRUE	NA	NA	NA
Or8b9	both	TRUE	TRUE	0.65242	0.14635	3
Or8c10	both	TRUE	TRUE	NA	NA	NA
Or8c11	both	TRUE	TRUE	NA	NA	NA
Or8c13	both	TRUE	TRUE	NA	NA	NA
Or8c15	both	TRUE	TRUE	0.376892	0.168384	1
Or8c16	both	TRUE	TRUE	0.480416	-0.341484	2
Or8c17	both	TRUE	TRUE	0.541138	-0.538103	2
Or8c18	both	TRUE	TRUE	NA	NA	NA
Or8c20	both	TRUE	TRUE	0.374366	0.484994	1
Or8c8	both	TRUE	TRUE	NA	NA	NA
Or8c9	both	TRUE	TRUE	0.508177	-0.262542	2
Or8d1	both	TRUE	TRUE	NA	NA	NA
Or8d1b	both	TRUE	TRUE	NA	NA	NA
Or8d2	both	TRUE	TRUE	0.527565	-0.185522	2
Or8d23	both	TRUE	TRUE	0.585856	-0.530687	3
Or8d2b	both	TRUE	TRUE	NA	NA	NA
Or8d4	both	TRUE	TRUE	0.707	-0.452611	4
Or8d6	both	TRUE	TRUE	0.945116	-0.896246	5
Or8g17	both	TRUE	TRUE	0.242644	0.233003	1
Or8g18	both	TRUE	TRUE	0.576733	-0.740136	3
Or8g19	both	TRUE	TRUE	NA	NA	NA
Or8g2	both	TRUE	TRUE	0.388517	0.238045	1
Or8g20	both	TRUE	TRUE	NA	NA	NA
Or8g21	both	TRUE	TRUE	0.594266	-0.753706	3
Or8g22	external	FALSE	TRUE	NA	NA	NA
Or8g23	both	TRUE	TRUE	0.376437	-0.434094	1
Or8g24	both	TRUE	TRUE	0.352239	-0.244227	1
Or8g26	both	TRUE	TRUE	NA	NA	NA
Or8g27	both	TRUE	TRUE	0.632644	-0.922051	3
Or8g28	both	TRUE	TRUE	NA	NA	NA
Or8g2b	both	TRUE	TRUE	NA	NA	NA
Or8g30	both	TRUE	TRUE	0.476724	-0.51592	2
Or8g32	both	TRUE	TRUE	0.703058	-0.621986	4
Or8g33	both	TRUE	TRUE	0.618996	-0.65354	3
Or8g34	both	TRUE	TRUE	0.895294	-0.293132	5
Or8g35	both	TRUE	TRUE	0.568968	-0.378461	2
Or8g36	both	TRUE	TRUE	0.951993	-0.204702	5
Or8g37	both	TRUE	TRUE	0.606506	-0.013136	3
Or8g4	both	TRUE	TRUE	0.589148	-0.236881	3
Or8g50	both	TRUE	TRUE	0.426552	-0.152201	1
Or8g51	both	TRUE	TRUE	0.822954	-0.888887	5
Or8g52	both	TRUE	TRUE	0.654034	-0.173718	3
Or8g53	both	TRUE	TRUE	0.655762	-0.685369	3
Or8g54	both	TRUE	TRUE	0.411282	-0.353717	1
Or8g55	both	TRUE	TRUE	0.452899	-0.40685	1
Or8h10	both	TRUE	TRUE	0.636166	-0.366409	3
Or8h6	external	FALSE	TRUE	NA	NA	NA
Or8h7	both	TRUE	TRUE	0.433407	-0.348723	1
Or8h8	both	TRUE	TRUE	0.594103	0.254633	3
Or8h9	both	TRUE	TRUE	1.054474	-1.28641	6
Or8i2	both	TRUE	TRUE	0.890656	-0.505827	5
Or8j3	both	TRUE	TRUE	NA	NA	NA
Or8j3b	both	TRUE	TRUE	0.741888	-0.624023	4
Or8j3c	both	TRUE	TRUE	0.810397	-0.989418	4
Or8k1	both	TRUE	TRUE	0.882311	-0.894816	5
Or8k16	both	TRUE	TRUE	0.765764	-0.277756	4
Or8k17	both	TRUE	TRUE	0.814001	-0.662297	4
Or8k18	both	TRUE	TRUE	0.681186	-0.73387	3
Or8k20	both	TRUE	TRUE	0.888554	-0.543102	5
Or8k21	derived	TRUE	FALSE	0.763094	-0.146282	4
Or8k22	both	TRUE	TRUE	0.550109	-0.21234	2
Or8k23	both	TRUE	TRUE	0.59668	-0.834942	3
Or8k24	both	TRUE	TRUE	0.464553	-0.443732	2
Or8k25	both	TRUE	TRUE	0.590329	-0.411304	3
