task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1110	79/7c5972	52144374	alignReads (260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8)	COMPLETED	0	2026-07-16 10:47:52.273	6m 15s	6m 2s	917.6%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
490	ba/02fdf1	52144397	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	COMPLETED	0	2026-07-16 10:49:22.566	4m 45s	4m 10s	1270.1%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
491	bf/985974	52144398	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	COMPLETED	0	2026-07-16 10:49:22.720	4m 44s	4m 15s	1236.4%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
242	cf/a023b6	52144372	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 10:47:22.419	7m	6m 23s	942.1%	20.3 GB	79.7 GB	19.2 GB	7.8 GB
489	ba/0adec4	52144396	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	COMPLETED	0	2026-07-16 10:49:22.390	5m	4m 27s	1275.0%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
492	eb/f5609d	52144399	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	COMPLETED	0	2026-07-16 10:49:22.861	4m 59s	4m 21s	1246.7%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
854	ff/4bd6c7	52144404	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 10:49:37.618	4m 44s	4m 32s	1324.6%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
1551	54/cd8fd7	52144390	alignReads (260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3)	COMPLETED	0	2026-07-16 10:49:14.054	5m 23s	4m 37s	1288.6%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
848	a4/199214	52144402	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 10:49:37.384	5m	4m 40s	1297.5%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
515	cb/3a986b	52144381	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	COMPLETED	0	2026-07-16 10:48:23.144	6m 29s	5m 57s	898.3%	20.2 GB	79.8 GB	19.2 GB	7.8 GB
1207	f7/14d7ce	52144387	alignReads (260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8)	COMPLETED	0	2026-07-16 10:48:52.301	6m	5m 40s	1273.1%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
1323	5b/390795	52144412	alignReads (260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3)	COMPLETED	0	2026-07-16 10:50:52.246	4m 30s	4m 17s	1315.7%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
631	7a/6cb59f	52144408	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 10:50:22.355	5m 15s	4m 23s	1306.1%	20.3 GB	79.7 GB	19.3 GB	7.8 GB
634	a9/61a76d	52144410	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 10:50:22.727	5m 14s	4m 25s	1319.2%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
632	6b/447700	52144409	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 10:50:22.547	5m 15s	4m 21s	1312.7%	20.2 GB	79.8 GB	19.3 GB	7.8 GB
633	7f/375da2	52144411	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 10:50:22.824	5m 14s	4m 23s	1320.4%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
1325	f2/2ca1bd	52144413	alignReads (260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3)	COMPLETED	0	2026-07-16 10:50:52.405	4m 45s	4m 23s	1313.5%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
874	4b/1e34a8	52144382	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 10:48:37.322	7m 15s	6m 53s	977.7%	20.4 GB	79.7 GB	19.3 GB	7.8 GB
488	dc/aad7b9	52144395	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	COMPLETED	0	2026-07-16 10:49:22.257	6m 45s	6m 14s	837.0%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
849	88/8b69a6	52144403	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 10:49:37.495	6m 45s	6m 30s	909.2%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
807	f2/44001a	52144499	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 10:51:22.310	5m 15s	4m 28s	1320.6%	20.1 GB	79.7 GB	19.3 GB	7.8 GB
1152	c1/cb0538	52144504	alignReads (260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8)	COMPLETED	0	2026-07-16 10:51:37.516	5m	4m 17s	1282.7%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
1156	66/7c03a3	52144507	alignReads (260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8)	COMPLETED	0	2026-07-16 10:51:37.858	4m 59s	4m 22s	1270.2%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
1503	8a/2ed975	52144509	alignReads (260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3)	COMPLETED	0	2026-07-16 10:51:52.359	4m 45s	4m 23s	1304.0%	20.1 GB	79.7 GB	19.3 GB	7.8 GB
809	b8/2c527a	52144501	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 10:51:23.270	5m 29s	4m 33s	1317.8%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
1155	d3/a58e7f	52144506	alignReads (260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8)	COMPLETED	0	2026-07-16 10:51:37.746	5m 14s	4m 41s	1212.5%	20.3 GB	79.7 GB	19.2 GB	7.8 GB
1502	78/38a433	52144508	alignReads (260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3)	COMPLETED	0	2026-07-16 10:51:52.245	5m	4m 36s	1246.9%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
1505	fc/dcd086	52144510	alignReads (260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3)	COMPLETED	0	2026-07-16 10:51:52.523	5m	4m 36s	1275.5%	20.1 GB	79.7 GB	19.3 GB	7.8 GB
206	b7/496f18	52144491	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 10:51:07.423	6m	5m	1287.3%	20.3 GB	79.7 GB	19.2 GB	7.8 GB
200	e6/dd9c7c	52144490	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 10:51:07.267	6m	4m 51s	1258.4%	20.3 GB	79.7 GB	19.2 GB	7.8 GB
985	40/60203f	52144513	alignReads (260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8)	COMPLETED	0	2026-07-16 10:52:22.372	5m	4m 14s	1304.9%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
984	05/9b70c2	52144512	alignReads (260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8)	COMPLETED	0	2026-07-16 10:52:22.242	5m 15s	4m 17s	1306.8%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
877	fa/c9e4e5	52144383	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 10:48:37.530	9m 30s	9m 16s	632.7%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
847	9c/6e40d8	52144401	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 10:49:37.269	8m 45s	8m 26s	945.6%	20.4 GB	79.7 GB	19.3 GB	7.8 GB
808	db/807bb3	52144500	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 10:51:22.539	7m	6m 11s	954.7%	20.1 GB	79.7 GB	19.3 GB	7.8 GB
815	03/7c013c	52144522	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 10:53:07.325	5m 30s	4m 25s	1315.4%	20.3 GB	79.7 GB	19.3 GB	7.8 GB
1192	90/5c6ea4	52144527	alignReads (260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8)	COMPLETED	0	2026-07-16 10:53:22.352	5m 15s	4m 18s	1300.2%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
1540	98/a43571	52144532	alignReads (260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3)	COMPLETED	0	2026-07-16 10:53:37.540	5m	4m 26s	1306.0%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
1151	2a/81996e	52144503	alignReads (260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8)	COMPLETED	0	2026-07-16 10:51:37.267	7m 15s	6m 42s	816.4%	20.2 GB	79.7 GB	19.2 GB	7.7 GB
1154	e2/505a09	52144505	alignReads (260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8)	COMPLETED	0	2026-07-16 10:51:37.633	7m 14s	6m 34s	960.5%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
822	b1/ae6e85	52144524	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 10:53:07.680	5m 44s	4m 32s	1319.9%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
1539	eb/0db131	52144531	alignReads (260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3)	COMPLETED	0	2026-07-16 10:53:37.301	5m 45s	5m 7s	1116.5%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
1025	8b/5ac1a4	52144542	alignReads (260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8)	COMPLETED	0	2026-07-16 10:54:08.726	5m 28s	4m 27s	1262.6%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
478	61/33d63f	52144548	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	COMPLETED	0	2026-07-16 10:54:37.389	5m	4m 15s	1277.0%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
1021	a1/c36979	52144536	alignReads (260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8)	COMPLETED	0	2026-07-16 10:54:07.641	5m 44s	4m 31s	1282.5%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
1351	e7/c5ec9f	52144544	alignReads (260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3)	COMPLETED	0	2026-07-16 10:54:22.373	5m 30s	4m 31s	1294.6%	20.1 GB	79.7 GB	19.3 GB	7.8 GB
892	ff/059342	52144626	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 10:54:52.218	5m	4m 31s	1306.0%	20.3 GB	79.7 GB	19.3 GB	7.8 GB
1023	5c/d4e999	52144538	alignReads (260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8)	COMPLETED	0	2026-07-16 10:54:08.343	5m 59s	4m 43s	1277.9%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
1352	6f/8931a7	52144546	alignReads (260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3)	COMPLETED	0	2026-07-16 10:54:22.690	5m 44s	4m 53s	1268.4%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
641	b8/01be2d	52144534	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 10:53:52.303	6m 30s	6m 8s	951.7%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
1145	5b/509a69	52144674	alignReads (260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8)	COMPLETED	0	2026-07-16 10:55:52.235	4m 30s	4m 10s	1301.5%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
820	73/cfec73	52144523	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 10:53:07.445	7m 30s	6m 17s	947.9%	20.1 GB	79.8 GB	19.3 GB	7.8 GB
823	93/83f9ba	52144525	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 10:53:07.796	7m 29s	6m 24s	932.5%	20.3 GB	79.7 GB	19.3 GB	7.8 GB
1530	fe/daf79b	52144676	alignReads (260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3)	COMPLETED	0	2026-07-16 10:56:07.279	4m 30s	4m 22s	1313.9%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
1194	81/59e8c4	52144529	alignReads (260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8)	COMPLETED	0	2026-07-16 10:53:22.687	7m 29s	6m 27s	1294.4%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
1193	44/4eab51	52144528	alignReads (260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8)	COMPLETED	0	2026-07-16 10:53:22.536	7m 30s	6m 31s	944.4%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
147	11/150fe7	52144658	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 10:55:22.470	5m 30s	4m 36s	1278.9%	20.3 GB	79.7 GB	19.2 GB	7.8 GB
768	9f/e5f4c9	52144664	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 10:55:37.226	5m 15s	4m 28s	1309.8%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
777	d8/09e011	52144667	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 10:55:37.820	5m 14s	4m 34s	1303.9%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
769	ea/2d70d9	52144665	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 10:55:37.428	5m 15s	4m 28s	1313.1%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
778	57/a81d65	52144668	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 10:55:37.941	5m 14s	4m 35s	1313.9%	20.3 GB	79.7 GB	19.3 GB	7.8 GB
465	12/ff7824	52144547	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	COMPLETED	0	2026-07-16 10:54:37.274	6m 30s	5m 51s	913.3%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
1349	e2/33367a	52144543	alignReads (260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3)	COMPLETED	0	2026-07-16 10:54:22.259	7m 15s	6m 13s	910.8%	20.1 GB	79.7 GB	19.3 GB	7.8 GB
893	af/f8959b	52144627	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 10:54:52.337	6m 45s	6m 24s	928.0%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
971	45/e5e079	52144687	alignReads (260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8)	COMPLETED	0	2026-07-16 10:56:37.446	5m	4m 26s	1295.4%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
1312	c6/9e0585	52144690	alignReads (260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3)	COMPLETED	0	2026-07-16 10:56:52.287	4m 45s	4m 20s	1305.5%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
1315	c6/773866	52144692	alignReads (260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3)	COMPLETED	0	2026-07-16 10:56:52.512	4m 45s	4m 23s	1305.8%	20.2 GB	79.8 GB	19.3 GB	7.8 GB
1328	34/4172b3	52144693	alignReads (260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3)	COMPLETED	0	2026-07-16 10:56:52.907	4m 44s	4m 17s	1319.8%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
630	a5/d90103	52144679	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 10:56:26.728	5m 25s	4m 38s	1288.6%	20.3 GB	79.7 GB	19.3 GB	7.8 GB
1314	b4/ff5432	52144691	alignReads (260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3)	COMPLETED	0	2026-07-16 10:56:52.413	5m	4m 35s	1247.3%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
969	50/dcc323	52144685	alignReads (260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8)	COMPLETED	0	2026-07-16 10:56:37.222	5m 30s	4m 42s	1286.3%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
972	4e/d9bc00	52144686	alignReads (260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8)	COMPLETED	0	2026-07-16 10:56:37.355	5m 30s	4m 45s	1288.1%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
776	d9/b20223	52144666	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 10:55:37.578	7m	6m 17s	953.1%	20.3 GB	79.7 GB	19.3 GB	7.8 GB
273	74/15b5c1	52144695	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 10:57:07.483	5m 30s	5m 17s	1300.5%	20.5 GB	79.7 GB	19.3 GB	7.8 GB
1353	6f/bbfc97	52144545	alignReads (260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3)	COMPLETED	0	2026-07-16 10:54:22.471	8m 45s	7m 44s	952.4%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
973	db/b23afb	52144689	alignReads (260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8)	COMPLETED	0	2026-07-16 10:56:37.605	6m 59s	6m 16s	910.4%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
1262	b0/5347b1	52144708	alignReads (260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3)	COMPLETED	0	2026-07-16 10:57:37.233	6m	5m 23s	1293.4%	20.2 GB	79.8 GB	19.3 GB	7.8 GB
1204	ae/57d71a	52144726	alignReads (260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8)	COMPLETED	0	2026-07-16 10:58:22.323	5m 15s	4m 19s	1310.0%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
271	bd/14820c	52144694	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 10:57:07.300	6m 45s	6m 33s	921.7%	20.3 GB	79.7 GB	19.2 GB	7.8 GB
1202	f9/968338	52144725	alignReads (260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8)	COMPLETED	0	2026-07-16 10:58:22.217	5m 30s	4m 23s	1306.0%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
731	d7/9b9489	52144734	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 10:58:52.486	5m 15s	4m 42s	1273.6%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
1584	67/bf740a	52144728	alignReads (260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3)	COMPLETED	0	2026-07-16 10:58:37.254	5m 45s	5m 5s	1302.6%	20.6 GB	80.6 GB	19.3 GB	7.8 GB
1080	4f/25da0a	52144753	alignReads (260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8)	COMPLETED	0	2026-07-16 10:59:52.920	4m 44s	4m 17s	1283.9%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
1082	fb/f5f714	52144752	alignReads (260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8)	COMPLETED	0	2026-07-16 10:59:52.791	4m 44s	4m 13s	1309.2%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
795	98/85279a	52144711	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 10:58:07.492	6m 45s	6m 37s	885.0%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
671	3a/a8a940	52144749	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 10:59:37.263	5m 30s	4m 42s	1296.3%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
1485	68/42744d	52144755	alignReads (260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3)	COMPLETED	0	2026-07-16 11:00:07.301	5m	4m 38s	1261.3%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
872	f9/3174ea	52144707	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 10:57:22.297	8m	7m 8s	931.5%	20.6 GB	79.8 GB	19.3 GB	7.8 GB
730	f4/bf33dd	52144733	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 10:58:52.287	7m	6m 35s	923.7%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
733	b4/c6897e	52144735	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 10:58:52.629	6m 59s	6m 30s	1227.2%	20.4 GB	79.7 GB	19.3 GB	7.8 GB
1053	53/022edd	52144765	alignReads (260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8)	COMPLETED	0	2026-07-16 11:00:37.267	5m 15s	4m 34s	1290.5%	20.5 GB	79.7 GB	19.2 GB	7.8 GB
1058	d4/6504cb	52144766	alignReads (260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8)	COMPLETED	0	2026-07-16 11:00:37.419	5m 15s	4m 25s	1302.8%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
1476	dd/77f50e	52144773	alignReads (260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3)	COMPLETED	0	2026-07-16 11:00:54.250	4m 58s	4m 31s	1265.7%	20.1 GB	79.7 GB	19.3 GB	7.8 GB
1475	2d/e40b58	52144774	alignReads (260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3)	COMPLETED	0	2026-07-16 11:00:54.784	4m 57s	4m 27s	1283.1%	20.1 GB	79.7 GB	19.3 GB	7.8 GB
1059	93/01833a	52144767	alignReads (260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8)	COMPLETED	0	2026-07-16 11:00:37.513	5m 15s	4m 26s	1304.2%	20.2 GB	79.8 GB	19.2 GB	7.8 GB
1586	6b/9b858e	52144730	alignReads (260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3)	COMPLETED	0	2026-07-16 10:58:37.583	7m 30s	6m 41s	916.4%	20.5 GB	79.7 GB	19.3 GB	7.8 GB
625	1a/3a4a13	52144763	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 11:00:22.316	5m 45s	4m 40s	1254.5%	20.3 GB	79.7 GB	19.3 GB	7.8 GB
557	50/03f05b	52144777	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	COMPLETED	0	2026-07-16 11:01:07.240	5m	4m 49s	1289.8%	20.5 GB	79.7 GB	19.2 GB	7.8 GB
1585	12/9b1711	52144729	alignReads (260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3)	COMPLETED	0	2026-07-16 10:58:37.430	7m 45s	6m 57s	915.3%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
622	88/8532fd	52144762	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 11:00:22.220	6m	4m 51s	1313.1%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
1466	6e/ae9c2a	52144769	alignReads (260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3)	COMPLETED	0	2026-07-16 11:00:52.400	5m 30s	4m 57s	1164.4%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
1538	eb/df8f43	52144747	alignReads (260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3)	COMPLETED	0	2026-07-16 10:59:22.224	7m 15s	6m 21s	897.5%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
1425	89/7b278e	52144790	alignReads (260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3)	COMPLETED	0	2026-07-16 11:01:38.523	5m 14s	4m 24s	1317.6%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
567	b9/a7441e	52144792	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 11:01:52.396	5m	4m 26s	1304.4%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
1041	c0/056c64	52144796	alignReads (260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8)	COMPLETED	0	2026-07-16 11:02:07.569	4m 45s	4m 33s	1226.5%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
1079	1b/bc8f15	52144751	alignReads (260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8)	COMPLETED	0	2026-07-16 10:59:52.532	7m	6m 27s	866.7%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
674	d7/d5d99d	52144750	alignReads (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-16 10:59:37.392	7m 30s	6m 47s	886.8%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
1413	66/4a47d8	52144785	alignReads (260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3)	COMPLETED	0	2026-07-16 11:01:37.389	5m 30s	4m 36s	1277.0%	20.2 GB	79.7 GB	19.3 GB	7.8 GB
1421	72/045372	52144789	alignReads (260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3)	COMPLETED	0	2026-07-16 11:01:38.075	5m 29s	4m 38s	1318.6%	20.2 GB	79.8 GB	19.3 GB	7.8 GB
