"mecp2_Fold","mecp2_FDR","h2a_Fold","h2a_FDR","overlap_frac_mecp2","overlap_frac_h2a","sig","quadrant"
-0.029240093,0.918605087,0.339714076,0.009254073,0.718325176726482,0.508076923076923,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.369320268,0.120768134,-0.189749666,0.245685649,1,0.803497085761865,"Not significant","Q3 (MeCP2 down / H2A down)"
0.421689179,0.100412036,0.20364501,0.070385431,0.670191339375629,0.513305052063247,"Not significant","Q1 (MeCP2 up / H2A up)"
0.157369201,0.42855707,0.565028953,7.53e-07,1,0.818100757913509,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.121172505,0.588847822,-0.319686737,0.005071783,1,0.509389671361502,"Not significant","Q3 (MeCP2 down / H2A down)"
0.309043541,0.143769488,0.635988216,1.27e-07,1,0.549571183533448,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.028285862,0.923120779,-0.01049187,0.955009921,1,0.651616499442586,"Not significant","Q3 (MeCP2 down / H2A down)"
0.200022683,0.331593863,0.454778752,0.00199509,0.52504105090312,0.755910165484634,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.047203963,0.85277351,-0.14307181,0.290249962,1,0.695308083663086,"Not significant","Q3 (MeCP2 down / H2A down)"
0.006262361,0.987665009,-0.428915209,0.001619312,1,0.737412019491067,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.073702742,0.744843068,-0.042550794,0.806030344,1,0.94920472036942,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.133708326,0.521913532,-0.366159047,0.003410438,1,0.688873626373626,"Not significant","Q3 (MeCP2 down / H2A down)"
0.064213755,0.781356084,0.747557343,6.5e-10,1,0.716852540272615,"Not significant","Q1 (MeCP2 up / H2A up)"
0.035136813,0.897199529,0.921606287,1.19e-13,1,0.67027027027027,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.050793798,0.838783043,-0.751533332,4.84e-06,0.895763281775387,0.538834951456311,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.04161658,0.876738872,-0.081530666,0.585744093,1,0.573607427055703,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.018497747,0.952996801,0.7382015,4.43e-07,1,0.614438839848676,"Not significant","Q2 (MeCP2 down / H2A up)"
0.313658792,0.156990814,0.435204318,0.001830454,0.712082262210797,0.937923250564334,"Not significant","Q1 (MeCP2 up / H2A up)"
0.003258614,0.993595657,0.470536659,0.000145719,1,0.890848427073403,"Not significant","Q1 (MeCP2 up / H2A up)"
0.009711494,0.978537153,0.431291247,0.001440356,1,0.583760058522312,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.02317867,0.939081349,-0.365901982,0.003747331,1,0.601254480286738,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.089652096,0.673830133,-0.582519655,0.000461514,1,0.921676778819636,"Not significant","Q3 (MeCP2 down / H2A down)"
0.024786144,0.933774312,0.090011583,0.549775988,1,0.641692546583851,"Not significant","Q1 (MeCP2 up / H2A up)"
0.757649413,0.008140829,1.553085592,1.67e-33,1,0.605494892567806,"Significant","Q1 (MeCP2 up / H2A up)"
0.779249205,0.003682924,0.705234893,3.44e-06,1,0.849607672188317,"Significant","Q1 (MeCP2 up / H2A up)"
-0.781942623,0.006506072,-0.365647457,0.003583166,1,0.597378277153558,"Significant","Q3 (MeCP2 down / H2A down)"
0.127462498,0.548035697,1.579964961,4.44e-34,1,0.821601941747573,"Not significant","Q1 (MeCP2 up / H2A up)"
0.043386061,0.867124043,0.572107581,0.000190404,0.841544607190413,0.955645161290323,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.16946979,0.423163093,-0.764176658,2.1e-05,1,0.873101420872122,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.011760679,0.972295106,-0.369096267,0.001383139,1,0.613904163393559,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.055863762,0.818263115,0.11663581,0.450957197,1,0.827819848545237,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.272954766,0.272769817,0.031003716,0.848783859,1,0.625910931174089,"Not significant","Q2 (MeCP2 down / H2A up)"
0.313752302,0.167596324,1.089420288,1.4e-16,1,0.59896401308615,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.14656584,0.487045969,-0.531728828,0.001431405,1,0.937552388935457,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.072390784,0.749227653,0.417878697,0.003795072,1,0.50580204778157,"Not significant","Q2 (MeCP2 down / H2A up)"
0.823812654,0.020252885,0.636637274,0.000167935,1,0.592217484008529,"Significant","Q1 (MeCP2 up / H2A up)"
1.075689584,0.000415554,0.697070208,1.46e-06,1,0.890547263681592,"Significant","Q1 (MeCP2 up / H2A up)"
0.018352496,0.9532546,-0.120313262,0.452534752,0.977369165487977,1,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.022345459,0.941750116,-0.122573565,0.456134777,0.819716775599129,0.946540880503145,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.035419405,0.896879854,0.384300711,0.006894151,1,0.853743182944968,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.066274526,0.775372098,-0.013002932,0.931916375,1,0.902173913043478,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.065309772,0.786841555,-0.519893395,0.003331248,1,0.840497737556561,"Not significant","Q3 (MeCP2 down / H2A down)"
0.024260495,0.937012946,-0.067969911,0.682144332,1,0.666666666666667,"Not significant","Q4 (MeCP2 up / H2A down)"
0.002908892,0.994092053,0.456138504,0.004403199,1,0.699220352892901,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.019825663,0.949890213,-0.012487937,0.947638502,1,0.840464547677262,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.005190912,0.989671032,0.685504108,1.29e-05,1,0.736011477761836,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.07341423,0.751478997,0.716592506,2.17e-06,1,0.639283299526707,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.021800642,0.943022922,-0.098689675,0.535503566,0.9953125,0.944636678200692,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.023928285,0.935879079,-0.612558582,1.92e-05,1,0.753579753579754,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.012918459,0.969027668,0.110693438,0.469781821,0.714782608695652,0.915367483296214,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.043476596,0.874138221,0.033942406,0.846999931,1,0.85140562248996,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.028728472,0.921731796,-0.020271464,0.923467255,1,0.906689151208544,"Not significant","Q3 (MeCP2 down / H2A down)"
0.004140188,0.991701855,0.75098441,2.56e-06,1,0.605875152998776,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.042715116,0.869200713,0.415896788,0.000472947,1,0.750788643533123,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.003030346,0.994059666,0.051093827,0.747703821,1,0.89936009307737,"Not significant","Q2 (MeCP2 down / H2A up)"
0.023781214,0.936936006,-0.040498329,0.788373522,1,0.887359198998748,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.058306124,0.812135074,-0.398927832,0.003680843,1,0.645590142671855,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.033146629,0.9041298,0.982710172,6.41e-08,0.716216216216216,0.563829787234043,"Not significant","Q2 (MeCP2 down / H2A up)"
0.052397509,0.832392599,-0.275588088,0.084004777,1,0.702329253849191,"Not significant","Q4 (MeCP2 up / H2A down)"
0.041515702,0.879455699,-0.385005949,0.001064724,1,0.665451895043732,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.000757397,0.998315254,0.371895524,0.093960896,1,0.629690949227373,"Not significant","Q2 (MeCP2 down / H2A up)"
1.375907735,7.63e-05,1.293226018,2.31e-17,1,0.729988052568698,"Significant","Q1 (MeCP2 up / H2A up)"
1.648563626,1.16e-06,0.734898994,3.27e-07,1,0.607161664033702,"Significant","Q1 (MeCP2 up / H2A up)"
-0.000801811,0.998184183,-0.046456403,0.752430925,0.87791932059448,0.872362869198312,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.158088331,0.418492634,-0.355008523,0.04025141,0.832383665716999,0.787157611136057,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.444306791,0.048137001,-0.03342625,0.824790171,1,0.723404255319149,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.036898811,0.890604542,0.319369779,0.007050516,1,0.639373871161951,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.194563396,0.366641884,0.171700292,0.316310246,0.964449541284404,0.966666666666667,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.005246789,0.989499427,-0.236910623,0.122861679,0.729243786356425,0.53140655105973,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.035682356,0.895896515,0.9777012,9e-11,0.747042766151046,0.833925850685627,"Not significant","Q2 (MeCP2 down / H2A up)"
0.000288132,0.999359951,-0.06189463,0.739082056,0.831536388140162,0.553859964093357,"Not significant","Q4 (MeCP2 up / H2A down)"
0.01695101,0.957788679,0.101393116,0.571779819,1,0.58994708994709,"Not significant","Q1 (MeCP2 up / H2A up)"
0.417520009,0.087669263,1.289627213,2.2e-29,1,0.574406901509705,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.073132985,0.746730475,0.573390846,0.000148558,1,0.679205851619645,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.080437853,0.714385212,-0.109754422,0.551510772,0.567202906071614,0.767556179775281,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.642910229,0.036719473,0.003361809,0.983539332,1,0.703501945525292,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.023861421,0.936266308,-0.449819994,0.002258758,1,0.766881028938907,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.061620535,0.796079722,-0.037861533,0.788187943,1,0.535647279549719,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.174878051,0.393556678,-0.124024749,0.39633058,1,0.717961165048544,"Not significant","Q3 (MeCP2 down / H2A down)"
0.061674398,0.804417851,0.150493311,0.345126724,1,0.587510271158587,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.103288771,0.616229676,-0.221313931,0.139040555,1,0.782909930715935,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.151788077,0.441802648,0.347424963,0.006778153,1,0.739958592132505,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.090040057,0.689075755,-0.307926467,0.007359928,1,0.575303126994257,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.058274532,0.81392212,-0.643887652,2.18e-10,1,0.56886012225818,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.200108905,0.312114863,0.099276492,0.551864174,1,0.763336566440349,"Not significant","Q2 (MeCP2 down / H2A up)"
0.055285418,0.819100796,-0.049118523,0.737643731,1,0.731517509727626,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.072591037,0.746326652,0.397106473,0.000585924,0.718374884579871,0.742012398664759,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.295132434,0.147136977,-0.441393521,0.000183661,0.791752577319588,0.920311563810665,"Not significant","Q3 (MeCP2 down / H2A down)"
0.062777486,0.797519584,0.369077744,0.008936825,1,0.60472972972973,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.041667448,0.87548029,-0.136793486,0.208938552,1,0.501997336884154,"Not significant","Q3 (MeCP2 down / H2A down)"
0.154655331,0.431382688,0.578110767,3.87e-07,1,0.860681114551084,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.089898643,0.687833007,-0.657866576,0.002547035,0.76307847082495,0.914406268836649,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.135790708,0.512520562,-0.158274602,0.300829764,1,0.588205897051474,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.034375372,0.90012203,0.109475493,0.521603471,1,0.770059235325794,"Not significant","Q2 (MeCP2 down / H2A up)"
0.246060205,0.244442301,1.014219825,2.78e-18,0.672969488611947,0.790909090909091,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.076183618,0.73533837,-0.027158409,0.860488245,1,0.547445255474453,"Not significant","Q3 (MeCP2 down / H2A down)"
0.076458013,0.724511863,0.5280305,1.14e-08,1,0.545394300861498,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.022868539,0.939615702,0.341761261,0.003119717,0.566764336542486,0.864071474154435,"Not significant","Q2 (MeCP2 down / H2A up)"
0.087037055,0.678133691,0.620956397,3.68e-07,1,0.928983833718245,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.021337398,0.944695775,-0.618204984,8.02e-06,1,0.518873960332694,"Not significant","Q3 (MeCP2 down / H2A down)"
0.697888324,0.020662136,1.152600676,3.42e-11,1,0.624509803921569,"Significant","Q1 (MeCP2 up / H2A up)"
1.021959144,0.000614206,1.004924193,1.24e-16,0.674086757990868,0.6097057305111,"Significant","Q1 (MeCP2 up / H2A up)"
0.214190225,0.298987248,0.50784552,0.00025211,1,0.512614678899083,"Not significant","Q1 (MeCP2 up / H2A up)"
0.172472033,0.373434835,0.56277908,1.55e-05,1,0.812337421033073,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.066043552,0.787144706,-0.47554103,4.39e-06,1,0.765154264972777,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.096943497,0.670553677,-0.015556974,0.904058456,1,0.539748953974895,"Not significant","Q3 (MeCP2 down / H2A down)"
0.898549925,0.001440895,0.601335996,0.000102121,1,0.525714285714286,"Significant","Q1 (MeCP2 up / H2A up)"
-0.415787076,0.079682309,-0.316281597,0.091788345,0.924444444444444,0.991420400381316,"Not significant","Q3 (MeCP2 down / H2A down)"
0.005502304,0.988930018,0.193156071,0.14066114,0.775942178626742,0.8458075407991,"Not significant","Q1 (MeCP2 up / H2A up)"
0.521793968,0.043321869,0.623177832,1.81e-07,1,0.581116327595201,"Significant","Q1 (MeCP2 up / H2A up)"
0.07715223,0.738988954,0.68254302,1.08e-06,0.752767527675277,0.828786999419617,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.076578447,0.731339216,-0.321790912,0.021390031,0.953610503282276,0.984191508581753,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.066206196,0.778209907,-0.043526755,0.775258842,1,0.625223294033583,"Not significant","Q3 (MeCP2 down / H2A down)"
2.125913757,6.55e-11,0.788882536,4.52e-06,1,0.546666666666667,"Significant","Q1 (MeCP2 up / H2A up)"
0.118322979,0.585717165,0.448194108,0.005445228,1,0.861853325753269,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.089834342,0.673830133,-0.093986477,0.561269178,0.76668364747835,0.737022526934378,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.819175145,0.003240846,-0.332326487,0.013099854,1,0.500210881484606,"Significant","Q3 (MeCP2 down / H2A down)"
-0.165972537,0.427798139,-0.110147779,0.332867511,1,0.609552077711819,"Not significant","Q3 (MeCP2 down / H2A down)"
2.424096716,1.66e-15,1.493583787,1.97e-15,1,0.549541684853776,"Significant","Q1 (MeCP2 up / H2A up)"
-0.127897217,0.514007719,-0.019471718,0.905559253,1,0.908907901358832,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.079252966,0.716648983,-0.732077996,2.87e-05,1,0.936352509179927,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.024357937,0.934311654,0.093711168,0.490982431,1,0.876906318082789,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.089597531,0.670405647,-0.508801293,2.4e-05,1,0.547297297297297,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.026825653,0.926090823,0.640456342,2.97e-06,0.595732410611303,0.850906095551895,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.082361429,0.711431048,0.016030014,0.917725318,1,0.83697166744078,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.091792341,0.659556338,0.001805917,0.988258997,0.758640552995392,0.73534338358459,"Not significant","Q2 (MeCP2 down / H2A up)"
1.36669992,0.000103772,1.201926089,4.33e-12,0.786308973172988,0.78996282527881,"Significant","Q1 (MeCP2 up / H2A up)"
0.040669944,0.87719468,0.249194996,0.022533813,1,0.542980828695114,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.162898891,0.407973068,-0.17389337,0.239721197,0.810467479674797,0.807186234817814,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.043147524,0.868496892,-0.337668842,0.009146002,1,0.893809308630818,"Not significant","Q3 (MeCP2 down / H2A down)"
0.011538826,0.972787261,0.528214066,1.11e-05,1,0.924480486568677,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.008761772,0.980849508,-0.357544098,0.014830729,0.822099447513812,0.749496306245803,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.074310195,0.73570312,0.193170841,0.221988005,0.70679012345679,0.901574803149606,"Not significant","Q2 (MeCP2 down / H2A up)"
1.653095828,1.38e-06,0.984505552,4.6e-09,1,0.574154379878578,"Significant","Q1 (MeCP2 up / H2A up)"
0.252763566,0.243588431,1.077307915,3.53e-13,1,0.901675977653631,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.086344407,0.68546379,0.521720321,8.98e-07,1,0.520376175548589,"Not significant","Q2 (MeCP2 down / H2A up)"
0.151707699,0.43751909,0.344073513,0.029248997,1,0.964566929133858,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.190776271,0.37833282,-0.164688029,0.307172035,1,0.612554112554113,"Not significant","Q3 (MeCP2 down / H2A down)"
0.198622424,0.33671802,0.77685365,3.51e-09,1,0.766945925361767,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.066902596,0.77124516,0.641221261,1.37e-05,0.867029972752044,0.677886663826161,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.275383441,0.211750382,0.338004974,0.036209654,1,0.643454038997215,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.16402309,0.411141945,-0.281073408,0.009071635,1,0.542372881355932,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.105417313,0.617331018,0.42306104,0.095379056,1,0.781108597285068,"Not significant","Q2 (MeCP2 down / H2A up)"
0.071460622,0.758904191,0.178799535,0.219102887,1,0.576707726763718,"Not significant","Q1 (MeCP2 up / H2A up)"
1.622940615,1.46e-08,1.365308314,4.76e-11,1,0.778549382716049,"Significant","Q1 (MeCP2 up / H2A up)"
0.052837506,0.827151038,-0.158723199,0.329650464,0.682649329540837,0.721339630742808,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.058398596,0.808356155,-0.309146164,0.028957364,1,0.62321083172147,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.094560474,0.666441138,0.300069333,0.014173561,1,0.583169705469846,"Not significant","Q2 (MeCP2 down / H2A up)"
0.02230357,0.942743735,-0.22694429,0.200649709,1,0.69078104993598,"Not significant","Q4 (MeCP2 up / H2A down)"
0.003793817,0.992407869,0.221599301,0.156647521,1,0.813825608798115,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.151432309,0.460898246,0.059205397,0.717550635,0.556995806328631,0.925269157694743,"Not significant","Q2 (MeCP2 down / H2A up)"
0.279600011,0.221113451,0.60789213,7.32e-06,0.81907671418873,0.909879336349925,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.078241087,0.719777124,0.403416429,0.001175371,1,0.797496318114875,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.067130688,0.768094553,0.198241177,0.070205532,1,0.627509049029286,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.106205366,0.618611653,0.596715243,2.35e-07,1,0.772135416666667,"Not significant","Q2 (MeCP2 down / H2A up)"
2.4507494,3.16e-11,2.285413281,1.9e-67,1,0.504235727440147,"Significant","Q1 (MeCP2 up / H2A up)"
0.135153047,0.530682841,0.237132353,0.116448598,1,0.713168971737823,"Not significant","Q1 (MeCP2 up / H2A up)"
0.093781908,0.652378637,0.374622805,0.00093894,1,0.826313052522101,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.0706759,0.760676064,0.113065992,0.445513745,1,0.744973544973545,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.16701979,0.425893708,-0.603765642,0.000624526,0.643841707425522,1,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.006652953,0.986440755,-0.268321916,0.04223076,1,0.893372982158029,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.02373748,0.936936006,0.385861465,0.077922322,0.712181303116147,0.918188458728999,"Not significant","Q2 (MeCP2 down / H2A up)"
0.01395105,0.967251927,-0.41557737,0.018378584,1,0.871717606543263,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.085448568,0.689741074,0.13168864,0.204034836,1,0.594896788990826,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.033657074,0.905746184,-0.068543385,0.644977226,1,0.507953340402969,"Not significant","Q3 (MeCP2 down / H2A down)"
0.021184671,0.945023749,0.592261267,3.07e-07,1,0.8003663003663,"Not significant","Q1 (MeCP2 up / H2A up)"
0.029157283,0.918075738,-0.229822411,0.101685324,0.568246716162193,0.881310894596989,"Not significant","Q4 (MeCP2 up / H2A down)"
