"peak_id","mecp2_Fold","mecp2_FDR","SYMBOL"
"mecp2_peak_15543",-0.340593704,0.133075554,"Prkce"
"mecp2_peak_15544",0.609179375,0.038704011,"Rab31"
"mecp2_peak_15545",0.98696672,0.001286586,"Slc8a1"
"mecp2_peak_15547",-0.097742037,0.664549356,"Pde10a"
"mecp2_peak_15549",0.007309399,0.985127589,"Prkn"
"mecp2_peak_15550",-0.10197404,0.625409058,"Mrps18b"
"mecp2_peak_15550",-0.10197404,0.625409058,"Ppp1r10"
"mecp2_peak_15551",-0.150571886,0.430671005,"Prkce"
"mecp2_peak_15554",0.039244786,0.886321886,"Ptprm"
"mecp2_peak_15555",-0.194971071,0.365954632,"Umodl1"
"mecp2_peak_15557",0.333943362,0.201326471,"Alk"
"mecp2_peak_15558",-0.2192935,0.302643301,"Togaram2"
"mecp2_peak_15559",-0.001892386,0.995973358,"Hnrnpll"
"mecp2_peak_15561",-0.030653152,0.913617664,"Mdga1"
"mecp2_peak_15562",-0.084778009,0.693548794,"Prkce"
"mecp2_peak_15563",0.011275252,0.973714173,"Spdef"
"mecp2_peak_15565",-0.319307135,0.195259488,"Alk"
"mecp2_peak_15567",-0.131640913,0.506229904,"Foxp4"
"mecp2_peak_15568",0.893173294,0.001007683,"Fez2"
"mecp2_peak_15569",0.082084201,0.707421154,"Dnah8"
"mecp2_peak_15572",-0.069186795,0.775580557,"Lrfn2"
"mecp2_peak_15573",0.511496122,0.059927735,"Pacrg"
"mecp2_peak_15575",-0.009340467,0.979297741,"Anks1"
"mecp2_peak_15577",-0.349212623,0.163888101,"Epas1"
"mecp2_peak_15578",-0.041157078,0.876948366,"Pcare"
"mecp2_peak_15579",-0.349614705,0.154269734,"Kif6"
"mecp2_peak_15580",-0.017337558,0.957064418,"Ptprm"
"mecp2_peak_15582",0.954688161,0.00531725,"Rab31"
"mecp2_peak_15583",0.540490468,0.044510566,"Fez2"
"mecp2_peak_15584",-0.047969596,0.850388781,"Lrfn2"
"mecp2_peak_15585",-0.544746168,0.029036435,"Anks1"
"mecp2_peak_15586",-0.160014364,0.429705129,"Brpf3"
"mecp2_peak_15587",-0.605213565,0.012101498,"Prkn"
"mecp2_peak_15590",-0.030623115,0.915052542,"Prr3"
"mecp2_peak_15590",-0.030623115,0.915052542,"Gnl1"
"mecp2_peak_15591",-0.429296975,0.061030451,"Ttc7"
"mecp2_peak_15593",-0.014270078,0.966302953,"Kif6"
"mecp2_peak_15594",0.025756261,0.93137785,"Slc37a1"
"mecp2_peak_15595",1.243040237,5.22e-05,"Thbs2"
"mecp2_peak_15597",0.00824391,0.98215155,"Nrxn1"
"mecp2_peak_15598",-0.142193366,0.514767,"Lrfn2"
"mecp2_peak_15599",0.984392432,0.001385614,"L3mbtl4"
"mecp2_peak_15601",-0.027630431,0.92346503,"Csnk2b"
"mecp2_peak_15601",-0.027630431,0.92346503,"Gpank1"
"mecp2_peak_15602",-0.109192333,0.604216704,"Rftn1"
"mecp2_peak_15604",-0.261253124,0.186704217,"Anks1"
"mecp2_peak_15606",-0.045796311,0.861513659,"Synj2"
"mecp2_peak_15607",-0.136994272,0.518042122,"Lrfn2"
"mecp2_peak_15608",0.005946788,0.988154728,"Fbxl16"
"mecp2_peak_15612",0.007064897,0.985297252,"Prkce"
"mecp2_peak_15613",0.040746996,0.876569694,"Dusp1"
"mecp2_peak_15615",0.290530901,0.180436399,"Fbxl17"
"mecp2_peak_15616",-0.025895624,0.930316391,"Mdga1"
"mecp2_peak_15620",-0.054042728,0.822453395,"Ptprs"
"mecp2_peak_15621",-0.071793045,0.74745688,"Mcfd2"
"mecp2_peak_15623",0.964997449,0.008473619,"Fbxl17"
"mecp2_peak_15625",-0.065030027,0.782366861,"Sox8"
"mecp2_peak_15626",-0.073501426,0.738951256,"Epas1"
"mecp2_peak_15627",1.517586917,1.13e-08,"Prkn"
"mecp2_peak_15629",0.005280418,0.989338327,"Mtcl1"
"mecp2_peak_15630",-0.083495916,0.723177577,"Abca17"
"mecp2_peak_15630",-0.083495916,0.723177577,"Abca3"
"mecp2_peak_15631",0.737041233,0.002821736,"Camkmt"
"mecp2_peak_15632",-0.037725422,0.891680258,"Prkn"
"mecp2_peak_15633",-0.458706295,0.075026904,"Prkn"
"mecp2_peak_15635",-0.226763008,0.281765995,"Mapk13"
"mecp2_peak_15636",-0.055700017,0.818311427,"Dhx16"
"mecp2_peak_15637",0.11784402,0.590570006,"Slc8a1"
"mecp2_peak_15638",-0.04633723,0.860090128,"Sfta2"
"mecp2_peak_15638",-0.04633723,0.860090128,"Gm9573"
"mecp2_peak_15639",1.073262525,0.00305885,"Rab31"
"mecp2_peak_15642",-0.011704336,0.972296741,"Lrfn2"
"mecp2_peak_15644",-0.116748924,0.589523024,"Prkn"
"mecp2_peak_15645",0.03421216,0.901846282,"Akap8l"
"mecp2_peak_15646",-0.037418847,0.889514091,"Gpr108"
"mecp2_peak_15648",-0.044858977,0.864084939,"Crim1"
"mecp2_peak_15649",0.902909266,0.001772862,"Pacrg"
"mecp2_peak_15650",-0.019384896,0.950324824,"Tfeb"
"mecp2_peak_15652",-0.100092998,0.667267831,"Tnxb"
"mecp2_peak_15653",-0.079194014,0.710971534,"Sstr5"
"mecp2_peak_15654",-0.041856682,0.871403671,"Slc29a1"
"mecp2_peak_15654",-0.041856682,0.871403671,"Mymx"
"mecp2_peak_15655",-0.177366208,0.359729862,"Synj2"
"mecp2_peak_15658",-0.11473694,0.571453823,"Grm4"
"mecp2_peak_15660",-0.086610304,0.673817194,"Pde10a"
"mecp2_peak_15661",0.488795187,0.027959205,"Daam2"
"mecp2_peak_15662",-0.279991118,0.184226403,"Crim1"
"mecp2_peak_15663",0.072907782,0.749103943,"Dlgap1"
"mecp2_peak_15664",-0.014783103,0.964543124,"Kif6"
"mecp2_peak_15665",0.473784043,0.048584476,"Tcte2"
"mecp2_peak_15667",-0.094016823,0.65005664,"Rnf8"
"mecp2_peak_15667",-0.094016823,0.65005664,"Gm28043"
"mecp2_peak_15669",-0.298125299,0.209488487,"Rftn1"
"mecp2_peak_15670",-0.525242465,0.053513142,"Alk"
"mecp2_peak_15671",1.862587811,2.6e-10,"Rftn1"
"mecp2_peak_15672",-0.012121812,0.971695675,"Prkn"
"mecp2_peak_15673",-0.03612541,0.893535523,"Vit"
"mecp2_peak_15675",-0.149390451,0.481536429,"Ptprm"
"mecp2_peak_15676",0.010914204,0.974858507,"Alk"
"mecp2_peak_15678",-0.045123151,0.863467914,"Mpc1"
"mecp2_peak_15679",-0.02546866,0.930738188,"Fpr3"
"mecp2_peak_15680",-0.903766733,0.00063803,"Brpf3"
"mecp2_peak_15682",0.39923751,0.090550957,"Camkmt"
"mecp2_peak_15683",0.006699292,0.986182229,"Ralbp1"
"mecp2_peak_15684",-0.046988975,0.851934653,"Grm4"
"mecp2_peak_15685",-0.157700542,0.40346299,"Igf2r"
"mecp2_peak_15686",0.019293652,0.950310143,"Prkce"
"mecp2_peak_15687",-0.008872351,0.98098044,"Cul9"
"mecp2_peak_15691",0.089819914,0.661729487,"Tiam2"
"mecp2_peak_15692",-0.993394421,0.00363351,"Alk"
"mecp2_peak_15695",-0.07303618,0.743954219,"Kcnk12"
"mecp2_peak_15696",-0.042851279,0.868395124,"Anks1"
"mecp2_peak_15699",0.052108057,0.842239758,"Fbxl17"
"mecp2_peak_15700",0.006141746,0.987740285,"Clic1"
"mecp2_peak_15700",0.006141746,0.987740285,"Ddah2"
"mecp2_peak_15702",0.013645076,0.967259855,"Scube3"
"mecp2_peak_15703",-0.068037473,0.768718216,"Pim1"
"mecp2_peak_15704",0.820743999,0.002394598,"Gm49673"
"mecp2_peak_15704",0.820743999,0.002394598,"Rnaset2a"
"mecp2_peak_15706",-0.129945857,0.504346541,"Rab44"
"mecp2_peak_15707",-0.172717214,0.427452927,"Prkn"
"mecp2_peak_15708",-0.027628656,0.924772338,"Safb2"
"mecp2_peak_15708",-0.027628656,0.924772338,"Safb"
"mecp2_peak_15709",-0.328588058,0.148592124,"Clip4"
"mecp2_peak_15710",-0.094051281,0.66142474,"Ptprm"
"mecp2_peak_15711",-0.079103431,0.722240568,"Hsp90ab1"
"mecp2_peak_15712",-0.106071414,0.615334451,"Mapk13"
"mecp2_peak_15713",-0.242263803,0.26149587,"Epas1"
"mecp2_peak_15714",0.052468138,0.838783043,"Fbxl17"
"mecp2_peak_15715",-0.021880474,0.943046812,"Gpr108"
"mecp2_peak_15716",-0.324200105,0.219490523,"Alk"
"mecp2_peak_15717",-0.198171175,0.313824908,"Pknox1"
"mecp2_peak_15721",-0.067949145,0.764414918,"Skiv2l"
"mecp2_peak_15722",-0.154408654,0.447216038,"Slc22a1"
"mecp2_peak_15723",-1.246266481,1.29e-05,"Brpf3"
"mecp2_peak_15726",-0.299710099,0.21007704,"Alk"
"mecp2_peak_15728",-1.206749912,0.000115819,"Brpf3"
"mecp2_peak_15729",-0.008948542,0.980400593,"Zfp36l2"
"mecp2_peak_15730",-0.09241467,0.663448234,"Ptprm"
"mecp2_peak_15731",-0.108849039,0.583758338,"Glp1r"
"mecp2_peak_15732",-0.052448555,0.832942372,"Fer"
"mecp2_peak_15733",0.263738725,0.269637489,"Slc8a1"
"mecp2_peak_15735",-0.034555168,0.90215075,"Dus3l"
"mecp2_peak_15736",-0.021865959,0.943090341,"AI661453"
"mecp2_peak_15737",-0.121245986,0.559432823,"Hagh"
"mecp2_peak_15737",-0.121245986,0.559432823,"Fahd1"
"mecp2_peak_15738",0.432559105,0.080689266,"Dlgap1"
"mecp2_peak_15739",0.913472817,0.000164887,"Efna5"
"mecp2_peak_15740",0.55469274,0.023929238,"Prkn"
"mecp2_peak_15741",0.198981196,0.29448739,"Slc8a1"
"mecp2_peak_15743",0.213773771,0.333336704,"Ptprm"
"mecp2_peak_15744",-0.039572862,0.881276837,"Ptprm"
"mecp2_peak_15748",0.011547677,0.973002728,"Prr18"
"mecp2_peak_15749",0.109590654,0.584510968,"Fer"
"mecp2_peak_15750",-0.080767045,0.761342867,"Alk"
"mecp2_peak_15752",0.037922026,0.887775139,"Kif6"
"mecp2_peak_15753",0.011568586,0.973731986,"Kif6"
"mecp2_peak_15754",-0.00439486,0.991329043,"Smoc2"
"mecp2_peak_15755",0.026698779,0.926245449,"Mdga1"
"mecp2_peak_15756",-0.079599084,0.734626064,"Alk"
"mecp2_peak_15757",-0.116410943,0.612020035,"Dnah8"
"mecp2_peak_15758",-0.075139747,0.75559953,"Alk"
"mecp2_peak_15759",-0.187374017,0.3788942,"Crim1"
"mecp2_peak_15761",-0.040330946,0.878882129,"Mdga1"
"mecp2_peak_15762",-0.597523954,0.009598121,"Crim1"
"mecp2_peak_15763",-0.039606698,0.883455686,"Ip6k3"
"mecp2_peak_15767",-0.419546728,0.084272102,"Prkn"
"mecp2_peak_15771",0.078108754,0.724128053,"Sik1"
"mecp2_peak_15775",-0.140472534,0.499813598,"Btbd9"
"mecp2_peak_15780",-0.139953447,0.545087675,"Alk"
"mecp2_peak_15781",-0.043473097,0.864030649,"Rftn1"
"mecp2_peak_15783",-0.366596194,0.116668877,"Synj2"
"mecp2_peak_15785",-0.091518551,0.671496506,"Hdgfl2"
"mecp2_peak_15787",1.772618223,9.42e-06,"Prkn"
"mecp2_peak_15788",-0.091816227,0.650930765,"Lnpep"
"mecp2_peak_15789",2.150296978,1.83e-12,"Synj2"
"mecp2_peak_15790",0.023765516,0.936470447,"Ptprm"
"mecp2_peak_15791",-0.050538835,0.838871521,"Ezr"
"mecp2_peak_15793",-0.080532515,0.71811728,"Sik1"
"mecp2_peak_15794",-0.123934808,0.601601416,"Slc8a1"
"mecp2_peak_15796",-0.186741755,0.385423823,"Alk"
"mecp2_peak_15797",1.569725714,3.82e-07,"L3mbtl4"
"mecp2_peak_15798",-0.055753388,0.815325245,"Cramp1l"
"mecp2_peak_15798",-0.055753388,0.815325245,"Ift140"
"mecp2_peak_15799",0.020044185,0.948811675,"Slc8a1"
"mecp2_peak_15801",-0.093620828,0.662241041,"Vit"
"mecp2_peak_15802",0.035641789,0.895336479,"Rftn1"
"mecp2_peak_15804",0.666570867,0.003029959,"Fer"
"mecp2_peak_15806",0.109372493,0.588002225,"Efna5"
"mecp2_peak_15807",0.273135853,0.253302854,"Akain1"
"mecp2_peak_15808",-0.050548506,0.839045968,"Aars2"
"mecp2_peak_15809",1.017637015,0.005325347,"Tiam2"
"mecp2_peak_15810",-0.038674718,0.885143769,"Ntn3"
"mecp2_peak_15812",0.003969903,0.99188034,"Cpne5"
"mecp2_peak_15816",1.003904704,4.15e-05,"Rab31"
"mecp2_peak_15817",-0.070920058,0.743954219,"Rnf5"
"mecp2_peak_15817",-0.070920058,0.743954219,"Agpat1"
"mecp2_peak_15818",0.000356129,0.999233316,"Rps6ka2"
"mecp2_peak_15819",0.258896769,0.217437826,"Thada"
"mecp2_peak_15820",-0.060944955,0.798873814,"Fbxl17"
"mecp2_peak_15821",-0.08563171,0.690697137,"Dnah8"
"mecp2_peak_15822",-0.236453583,0.284005014,"Mapk13"
"mecp2_peak_15823",0.025437336,0.934736725,"Fbxl17"
"mecp2_peak_15824",-0.014339535,0.965292739,"Fem1a"
"mecp2_peak_15826",-0.175149328,0.465494298,"Slc8a1"
"mecp2_peak_15827",-0.055226373,0.819100796,"Man2a1"
"mecp2_peak_15830",-0.083804595,0.683534679,"Synj2"
"mecp2_peak_15831",-0.041996738,0.872362199,"Ttc7"
"mecp2_peak_15832",-0.279012621,0.238462994,"Lrfn2"
"mecp2_peak_15833",0.071401757,0.759688363,"Fbxl17"
"mecp2_peak_15835",-0.051577423,0.841417029,"Rftn1"
"mecp2_peak_15836",-0.03765688,0.891636231,"Rftn1"
"mecp2_peak_15839",-0.115320171,0.564302094,"Smoc2"
"mecp2_peak_15840",-0.206198851,0.342754691,"Mdga1"
"mecp2_peak_15841",0.045139086,0.867144337,"Fbxl17"
"mecp2_peak_15842",0.078550806,0.729144031,"Prkn"
"mecp2_peak_15843",-0.35716608,0.186704217,"Alk"
"mecp2_peak_15844",-0.045822231,0.859128285,"Ptprm"
"mecp2_peak_15845",-0.524609616,0.060275754,"Togaram2"
"mecp2_peak_15848",-0.066937165,0.775335369,"Alk"
"mecp2_peak_15849",-0.037182873,0.896890508,"Slc8a1"
"mecp2_peak_15851",-0.028248839,0.92322389,"Alk"
"mecp2_peak_15852",0.155775227,0.4245264,"Igf2r"
"mecp2_peak_15854",0.146741304,0.42408158,"Rcan2"
"mecp2_peak_15855",-0.274468662,0.243180686,"Lrfn2"
"mecp2_peak_15856",0.927926365,0.005590528,"Ptchd4"
"mecp2_peak_15857",-0.604885439,0.017741456,"Lmf1"
"mecp2_peak_15860",1.736636846,5.5e-09,"Thada"
"mecp2_peak_15861",-0.089311026,0.685774422,"Nfya"
"mecp2_peak_15861",-0.089311026,0.685774422,"Oard1"
"mecp2_peak_15862",-0.29685502,0.156430948,"Glp1r"
"mecp2_peak_15863",0.32369389,0.15083001,"Kif6"
"mecp2_peak_15866",-0.043885653,0.864578506,"Kdm4b"
"mecp2_peak_15867",0.028026725,0.921953472,"Srrm2"
"mecp2_peak_15868",1.240584151,6.22e-05,"Tiam2"
"mecp2_peak_15870",-0.300575082,0.226928614,"Slc8a1"
"mecp2_peak_15872",1.770545114,4.2e-09,"Prkn"
"mecp2_peak_15873",-0.224948735,0.310923179,"Rftn1"
"mecp2_peak_15874",-1.109526318,0.000305757,"Prkce"
"mecp2_peak_15875",-0.090737328,0.670345141,"Rab40c"
"mecp2_peak_15876",0.155263299,0.440719212,"Dazl"
"mecp2_peak_15877",0.091195394,0.689107841,"Rftn1"
"mecp2_peak_15878",0.008448062,0.981601695,"Kif6"
"mecp2_peak_15879",-0.138565037,0.483060356,"Epas1"
"mecp2_peak_15880",0.104909551,0.625670049,"Ptprm"
"mecp2_peak_15881",-0.58878236,0.026778598,"Prkce"
"mecp2_peak_15884",0.044250943,0.86790269,"Alk"
"mecp2_peak_15887",-0.612296803,0.036731381,"Epas1"
"mecp2_peak_15888",1.084077094,3.05e-06,"Ptchd4"
"mecp2_peak_15889",-0.188784071,0.413131985,"Fbxl17"
"mecp2_peak_15890",-0.032106681,0.908462085,"Rftn1"
"mecp2_peak_15892",-0.047974499,0.850834283,"Khsrp"
"mecp2_peak_15893",-0.058247725,0.813002098,"Lrfn2"
"mecp2_peak_15895",0.027756742,0.926725885,"Tmem200c"
"mecp2_peak_15896",-0.098408606,0.664199925,"Alk"
"mecp2_peak_15897",0.060904568,0.804417851,"Prkn"
"mecp2_peak_15899",0.018822245,0.951999451,"Lama1"
"mecp2_peak_15900",-0.005800529,0.988431128,"Alk"
"mecp2_peak_15901",0.084094979,0.677794305,"Epb41l3"
"mecp2_peak_15904",-1.336197541,0.000313578,"Tgif1"
"mecp2_peak_15905",-0.016669477,0.958803734,"Fbxl17"
"mecp2_peak_15908",1.693261943,9.11e-11,"Efna5"
"mecp2_peak_15909",0.03810443,0.893934144,"Fbxl17"
"mecp2_peak_15911",1.547088491,2.02e-10,"Prkn"
"mecp2_peak_15913",-0.166287027,0.443582673,"Tgif1"
"mecp2_peak_15915",0.522575622,0.073545409,"Pacrg"
"mecp2_peak_15916",-0.753665931,0.014055878,"Mdga1"
"mecp2_peak_15918",0.03955702,0.886692126,"Alk"
"mecp2_peak_15919",0.03370939,0.902244718,"Vit"
"mecp2_peak_15920",-0.098765141,0.632966453,"Ppm1b"
"mecp2_peak_15922",0.00062779,0.998589347,"Prkn"
"mecp2_peak_15923",-0.225353715,0.34508496,"Lrfn2"
"mecp2_peak_15924",-0.257556438,0.286734154,"Alk"
"mecp2_peak_15926",-0.255321884,0.268792794,"Lrfn2"
"mecp2_peak_15928",0.118220362,0.599259342,"Fbxl17"
"mecp2_peak_15929",-0.021528908,0.945589269,"Rftn1"
"mecp2_peak_15930",-0.300265562,0.168875866,"Sik1"
"mecp2_peak_15931",1.674944656,8.62e-07,"Prkn"
"mecp2_peak_15933",0.032659349,0.909272541,"Ptprm"
"mecp2_peak_15934",-0.013062869,0.969408068,"Ptprm"
"mecp2_peak_15935",0.340056804,0.175220081,"Prkn"
"mecp2_peak_15936",1.07283974,1.61e-06,"Synj2"
"mecp2_peak_15937",-0.87092361,0.012131042,"Lrfn2"
"mecp2_peak_15938",-1.054622677,0.001733198,"Fbxl17"
"mecp2_peak_15940",0.095415358,0.67484909,"Rab31"
"mecp2_peak_15941",1.088107611,0.000404203,"Prkn"
"mecp2_peak_15942",-0.111062636,0.623237794,"Ptprm"
"mecp2_peak_15943",-0.850573585,0.002889563,"Pkdcc"
"mecp2_peak_15944",-0.024567966,0.935630868,"Alk"
"mecp2_peak_15945",0.451950188,0.05898962,"Arhgap28"
"mecp2_peak_15947",-0.788503646,0.003875134,"Fam120b"
"mecp2_peak_15948",0.174383829,0.430604632,"Slc8a1"
"mecp2_peak_15952",1.24714225,7.05e-06,"Synj2"
"mecp2_peak_15953",-0.183049244,0.432864456,"Alk"
"mecp2_peak_15955",-0.010373449,0.977128365,"Alk"
"mecp2_peak_15957",1.101709213,0.001298565,"Rftn1"
"mecp2_peak_15959",-0.02200021,0.947388229,"Btbd9"
"mecp2_peak_15960",0.727421098,0.020595487,"Rftn1"
"mecp2_peak_15962",-0.001671509,0.996538339,"Alk"
"mecp2_peak_15965",0.370945721,0.125174543,"Zfp608"
"mecp2_peak_15966",-0.127298153,0.545672141,"Slc26a2"
"mecp2_peak_15968",-0.061796601,0.796654534,"Tnfaip8"
"mecp2_peak_15969",-0.140542878,0.540695381,"Gm42416"
"mecp2_peak_15969",-0.140542878,0.540695381,"Gm37013"
"mecp2_peak_15969",-0.140542878,0.540695381,"Gm37388"
"mecp2_peak_15969",-0.140542878,0.540695381,"Pcdhga1"
"mecp2_peak_15969",-0.140542878,0.540695381,"Pcdhga2"
"mecp2_peak_15969",-0.140542878,0.540695381,"Pcdhga3"
"mecp2_peak_15969",-0.140542878,0.540695381,"Pcdhgb1"
"mecp2_peak_15969",-0.140542878,0.540695381,"Pcdhga4"
"mecp2_peak_15969",-0.140542878,0.540695381,"Pcdhgb2"
"mecp2_peak_15969",-0.140542878,0.540695381,"Pcdhga5"
"mecp2_peak_15969",-0.140542878,0.540695381,"Pcdhga6"
"mecp2_peak_15969",-0.140542878,0.540695381,"Pcdhga7"
"mecp2_peak_15969",-0.140542878,0.540695381,"Pcdhgb4"
"mecp2_peak_15969",-0.140542878,0.540695381,"Pcdhga8"
"mecp2_peak_15969",-0.140542878,0.540695381,"Pcdhgb5"
"mecp2_peak_15969",-0.140542878,0.540695381,"Pcdhga9"
"mecp2_peak_15969",-0.140542878,0.540695381,"Pcdhgb6"
"mecp2_peak_15969",-0.140542878,0.540695381,"Pcdhga10"
"mecp2_peak_15969",-0.140542878,0.540695381,"Pcdhgb7"
"mecp2_peak_15969",-0.140542878,0.540695381,"Pcdhga11"
"mecp2_peak_15969",-0.140542878,0.540695381,"Pcdhga12"
"mecp2_peak_15969",-0.140542878,0.540695381,"Pcdhgc3"
"mecp2_peak_15969",-0.140542878,0.540695381,"Pcdhgc4"
"mecp2_peak_15969",-0.140542878,0.540695381,"Pcdhgc5"
"mecp2_peak_15970",-0.019890401,0.949606736,"Rmc1"
"mecp2_peak_15971",0.16491738,0.472362231,"Rit2"
"mecp2_peak_15975",-0.000234912,0.999477062,"Pcdha1"
"mecp2_peak_15975",-0.000234912,0.999477062,"Pcdha2"
"mecp2_peak_15975",-0.000234912,0.999477062,"Pcdha3"
"mecp2_peak_15975",-0.000234912,0.999477062,"Pcdha4"
"mecp2_peak_15975",-0.000234912,0.999477062,"Gm42416"
"mecp2_peak_15975",-0.000234912,0.999477062,"Pcdha5"
"mecp2_peak_15976",-0.018282856,0.954223792,"Gm42416"
"mecp2_peak_15976",-0.018282856,0.954223792,"Gm37013"
"mecp2_peak_15976",-0.018282856,0.954223792,"Gm37388"
"mecp2_peak_15976",-0.018282856,0.954223792,"Pcdhb5"
"mecp2_peak_15977",0.029632954,0.919867732,"Arsi"
"mecp2_peak_15978",0.605245078,0.043174105,"Slc14a2"
"mecp2_peak_15980",-0.027682752,0.924655766,"Snhg4"
"mecp2_peak_15981",-0.056298766,0.819728253,"Gm42416"
"mecp2_peak_15981",-0.056298766,0.819728253,"Gm37013"
"mecp2_peak_15981",-0.056298766,0.819728253,"Gm37388"
"mecp2_peak_15981",-0.056298766,0.819728253,"Pcdhb13"
"mecp2_peak_15982",-0.014876268,0.964427316,"Dpysl3"
"mecp2_peak_15983",-0.051534181,0.838450691,"Ccdc192"
"mecp2_peak_15984",1.122654355,0.001639953,"Zfp608"
"mecp2_peak_15985",-0.019915697,0.949608036,"Arap3"
"mecp2_peak_15989",0.000671308,0.998537476,"Ctif"
"mecp2_peak_15990",-0.13008833,0.540084661,"Ccdc192"
"mecp2_peak_15991",-0.027383465,0.925355882,"Slc66a2"
"mecp2_peak_15992",-0.15960783,0.435374062,"Gm42416"
"mecp2_peak_15992",-0.15960783,0.435374062,"Gm37013"
"mecp2_peak_15992",-0.15960783,0.435374062,"Gm37388"
"mecp2_peak_15992",-0.15960783,0.435374062,"Pcdhb6"
"mecp2_peak_15994",0.136594399,0.51567666,"Kctd16"
"mecp2_peak_15997",0.001710274,0.996470552,"Gm42416"
"mecp2_peak_15997",0.001710274,0.996470552,"Gm37013"
"mecp2_peak_15997",0.001710274,0.996470552,"Gm37388"
"mecp2_peak_15997",0.001710274,0.996470552,"Pcdhb20"
"mecp2_peak_15998",-0.24296218,0.302034961,"Mkx"
"mecp2_peak_16000",-0.106479519,0.617566477,"Myo5b"
"mecp2_peak_16001",0.017909209,0.95631636,"Mapk4"
"mecp2_peak_16002",-0.095885697,0.665090763,"Kcnn2"
"mecp2_peak_16003",-0.100876435,0.642640769,"Celf4"
"mecp2_peak_16004",0.162278274,0.44348616,"Piezo2"
"mecp2_peak_16005",0.083511143,0.715096633,"Txnl1"
"mecp2_peak_16006",-0.000140784,0.999649116,"Ppp2r2b"
"mecp2_peak_16007",0.970767619,0.00301981,"Rab27b"
"mecp2_peak_16009",1.456282227,0.000475334,"Prr16"
"mecp2_peak_16010",-0.039632832,0.884915789,"Dnd1"
"mecp2_peak_16011",-0.058855643,0.80856468,"Zbtb7c"
"mecp2_peak_16015",0.136381894,0.534166658,"Jcad"
"mecp2_peak_16016",-0.003459225,0.993057071,"Gramd3"
"mecp2_peak_16018",0.085602473,0.711452808,"Ldlrad4"
"mecp2_peak_16019",-0.301537747,0.208065751,"Rnf165"
"mecp2_peak_16020",-0.030441586,0.918075738,"Kcnn2"
"mecp2_peak_16021",-0.006265086,0.987423089,"Map3k8"
"mecp2_peak_16022",-0.15988087,0.49991759,"Marchf3"
"mecp2_peak_16024",0.096672522,0.671365554,"Cep120"
"mecp2_peak_16025",-0.045952565,0.863403188,"Nedd4l"
"mecp2_peak_16029",-0.141421943,0.501756449,"Atp9b"
"mecp2_peak_16031",0.051901609,0.83727037,"Mcc"
"mecp2_peak_16032",-0.007488133,0.984303009,"Ablim3"
"mecp2_peak_16033",-0.011381165,0.973905249,"Celf4"
"mecp2_peak_16035",0.69181191,0.021567337,"Zfp608"
"mecp2_peak_16037",1.431610602,1.48e-05,"Sil1"
"mecp2_peak_16038",0.036503768,0.897049991,"Mcc"
"mecp2_peak_16048",-0.119600782,0.572558222,"Pcyox1l"
"mecp2_peak_16050",0.001903026,0.996021108,"Nfatc1"
"mecp2_peak_16053",-0.062164656,0.797330796,"Pcdha1"
"mecp2_peak_16053",-0.062164656,0.797330796,"Pcdha2"
"mecp2_peak_16053",-0.062164656,0.797330796,"Pcdha3"
"mecp2_peak_16053",-0.062164656,0.797330796,"Pcdha4"
"mecp2_peak_16053",-0.062164656,0.797330796,"Gm42416"
"mecp2_peak_16053",-0.062164656,0.797330796,"Pcdha5"
"mecp2_peak_16053",-0.062164656,0.797330796,"Pcdha6"
"mecp2_peak_16053",-0.062164656,0.797330796,"Gm37013"
"mecp2_peak_16053",-0.062164656,0.797330796,"Pcdha7"
"mecp2_peak_16053",-0.062164656,0.797330796,"Gm37388"
"mecp2_peak_16053",-0.062164656,0.797330796,"Pcdha8"
"mecp2_peak_16053",-0.062164656,0.797330796,"Pcdha9"
"mecp2_peak_16053",-0.062164656,0.797330796,"Pcdha11"
"mecp2_peak_16054",-0.06114106,0.796016021,"Hsbp1l1"
"mecp2_peak_16057",-0.278687007,0.221084159,"Ctif"
"mecp2_peak_16058",-0.022240575,0.942248295,"Jcad"
"mecp2_peak_16060",-0.110402143,0.602989428,"Zfp521"
"mecp2_peak_16061",-0.02566821,0.931159548,"Kctd1"
"mecp2_peak_16062",-0.055504853,0.819927276,"Mcc"
"mecp2_peak_16063",0.3337782,0.187250775,"Chst9"
"mecp2_peak_16064",-0.022617096,0.941695091,"Zbtb7c"
"mecp2_peak_16065",-0.005838332,0.988375374,"Gm50318"
"mecp2_peak_16065",-0.005838332,0.988375374,"Prob1"
"mecp2_peak_16066",0.160466839,0.46318564,"Arhgap26"
"mecp2_peak_16067",-0.03575325,0.896155558,"Pard6g"
"mecp2_peak_16068",-0.031404476,0.9120411,"Gfra3"
"mecp2_peak_16070",1.443465553,0.000145208,"Marchf3"
"mecp2_peak_16072",0.067086416,0.77570068,"Ctif"
"mecp2_peak_16073",-0.164972534,0.43751909,"Atp8b1"
"mecp2_peak_16074",-0.006118394,0.987858258,"Mbp"
"mecp2_peak_16075",-0.03282905,0.905581113,"Dcc"
"mecp2_peak_16077",0.071315943,0.75559953,"Psd2"
"mecp2_peak_16078",-0.170967952,0.45336427,"Ctif"
"mecp2_peak_16080",-0.034994785,0.898798334,"Smad2"
"mecp2_peak_16081",0.037283441,0.890864959,"Ctif"
"mecp2_peak_16082",0.028204586,0.924231501,"Pabpc2"
