ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0090090	negative regulation of canonical Wnt signaling pathway	2/90	134/17474	0.014925373134328358	2.897844112769486	1.5867866066162837	0.15169299588537716	0.4986800781963577	0.4874077276564004	Amer2/Asb15	2
GO:0001945	lymph vessel development	1/90	32/17474	0.03125	6.067361111111111	2.0643761775313414	0.152436348089378	0.4986800781963577	0.4874077276564004	Heg1	1
GO:0001963	synaptic transmission, dopaminergic	1/90	32/17474	0.03125	6.067361111111111	2.0643761775313414	0.152436348089378	0.4986800781963577	0.4874077276564004	Snca	1
GO:0003071	renal system process involved in regulation of systemic arterial blood pressure	1/90	32/17474	0.03125	6.067361111111111	2.0643761775313414	0.152436348089378	0.4986800781963577	0.4874077276564004	Ttr	1
GO:0003416	endochondral bone growth	1/90	32/17474	0.03125	6.067361111111111	2.0643761775313414	0.152436348089378	0.4986800781963577	0.4874077276564004	Col9a1	1
GO:0007602	phototransduction	1/90	32/17474	0.03125	6.067361111111111	2.0643761775313414	0.152436348089378	0.4986800781963577	0.4874077276564004	Ttr	1
GO:0010893	positive regulation of steroid biosynthetic process	1/90	32/17474	0.03125	6.067361111111111	2.0643761775313414	0.152436348089378	0.4986800781963577	0.4874077276564004	Fgf1	1
GO:0021952	central nervous system projection neuron axonogenesis	1/90	32/17474	0.03125	6.067361111111111	2.0643761775313414	0.152436348089378	0.4986800781963577	0.4874077276564004	Nr4a2	1
GO:0040036	regulation of fibroblast growth factor receptor signaling pathway	1/90	32/17474	0.03125	6.067361111111111	2.0643761775313414	0.152436348089378	0.4986800781963577	0.4874077276564004	Spry2	1
GO:0042537	benzene-containing compound metabolic process	1/90	32/17474	0.03125	6.067361111111111	2.0643761775313414	0.152436348089378	0.4986800781963577	0.4874077276564004	Tdo2	1
