"SYMBOL","mecp2_Fold","mecp2_minFDR","mecp2_sig_peaks","n_mecp2_peaks","mecp2_sig","h2a_Fold","h2a_minFDR","h2a_sig_peaks","n_h2a_peaks","h2a_sig","sig","quadrant"
"Kcnn2",0.486649032949159,0.002137601,1,13,TRUE,0.806182764635001,6.78e-28,8,12,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Kcnn3",-0.591928838862488,0.001766172,5,19,TRUE,-0.330038170946744,4.97e-06,12,29,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Kcnq1",-0.962721807220883,1.69e-05,6,11,TRUE,-0.718599734487283,1.4e-17,11,11,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Kcnq1ot1",-0.386886818528056,0.059900855,0,3,FALSE,-0.58775745282227,2.42e-08,3,4,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Kcnq3",1.93387095401978,1.82e-17,5,7,TRUE,0.902781602816602,7.57e-21,11,12,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Kcnq4",0.0495308118863953,0.612894351,0,2,FALSE,-0.218851838895859,0.021081791,2,3,TRUE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Kcns1",0.011448364,0.973545825,0,1,FALSE,-0.388604476,0.041457915,1,1,TRUE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Kctd15",0.00764015234047368,0.806874329,0,3,FALSE,-0.143241064963109,0.114468623,0,2,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Kctd16",0.136594399,0.51567666,0,1,FALSE,0.530596237144493,6.61e-05,2,2,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Kctd21",-0.108516631,0.599540152,0,1,FALSE,0.371851489,0.005112686,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Kctd3",-0.0721753111978536,0.746730475,0,2,FALSE,-0.282887608097695,0.002428678,1,4,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Kctd8",2.01395999471153,1.15e-11,2,2,TRUE,1.33995589660212,2.66e-21,4,4,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Kdm4b",-0.0804106424558194,0.661729487,0,3,FALSE,-0.57395408617153,2.91e-12,3,6,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Kdm6b",-0.0460525728222035,0.83088099,0,2,FALSE,0.257660032,0.018142245,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Khdc1b",-1.280528151,0.000530822,1,1,TRUE,-0.359960044679789,0.004299644,1,3,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Khdrbs3",1.10351718845748,2.62e-06,2,6,TRUE,0.856619590232982,1.02e-16,4,4,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Kif13a",-0.045000253,0.86177626,0,1,FALSE,0.680574092578506,1.78e-08,2,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Kif13b",0.002406189,0.995192258,0,1,FALSE,-0.11080187,0.509922733,0,1,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Kif16b",-0.501784125997076,0.004198724,1,4,TRUE,-0.154449182696343,0.027622774,1,13,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Kif18a",1.487219445,0.000169075,1,1,TRUE,0.772091510136404,6.08e-08,2,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Kif1a",-0.085801592568541,0.683536483,0,2,FALSE,-0.315021955655438,0.00108186,1,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Kif21b",-0.203516030943408,0.203076475,0,4,FALSE,0.377701840207308,0.000382181,1,3,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Kif26a",-0.0477372622902352,0.824136458,0,4,FALSE,-0.419370086845091,1.15e-07,2,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Kif26b",-0.118948171843857,0.29036339,0,8,FALSE,0.851860997226721,2.19e-14,3,8,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Kif5c",-0.0954385770241636,0.57159246,0,3,FALSE,-0.356540435744911,1.48e-08,4,6,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Kif6",0.400437021716003,0.017259958,1,17,TRUE,-0.153557812051505,9.3e-05,5,14,TRUE,"Significant","Q4 (MeCP2 up / H2A down)"
"Kifc3",-0.105894069,0.602724034,0,1,FALSE,-0.0552882095625117,0.000194183,2,3,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Kirrel1",0.161019234,0.412752757,0,1,FALSE,0.669282481063599,5.55e-09,2,2,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Kirrel3",-0.48785047677932,0.001175051,1,17,TRUE,0.120659671524236,5.15e-10,7,24,TRUE,"Significant","Q2 (MeCP2 down / H2A up)"
"Kiz",-0.012265162,0.971494929,0,1,FALSE,-0.329661212948003,4.6e-10,2,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Klf12",0.428182006794623,0.056406844,0,3,FALSE,0.806404523250527,1.92e-23,4,6,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Klf13",1.16764051450658,3.94e-05,1,2,TRUE,0.574031492,5.81e-07,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Klf15",-0.207490169,0.290158008,0,1,FALSE,-0.345890636,0.000152832,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Klf4",0.03257211,0.906608252,0,1,FALSE,0.459656058,4.82e-05,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Klf7",1.8406153536744,8.56e-20,8,11,TRUE,0.919373806566671,5.36e-30,15,15,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Klf9",1.535369490637,2.86e-09,4,7,TRUE,1.20208384396782,2.56e-39,3,3,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Klhdc4",0.0913042635859918,0.651109822,0,2,FALSE,0.104055991,0.485342153,0,1,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Klhl25",-0.0717930116932621,0.553080349,0,4,FALSE,-0.0352182426106678,0.418861653,0,2,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Klhl29",-0.411264041393754,0.011994917,1,19,TRUE,0.156409406061469,2.23e-06,5,25,TRUE,"Significant","Q2 (MeCP2 down / H2A up)"
"Klhl30",0.033263064,0.907030865,0,1,FALSE,-0.192858115925978,0.044129965,1,2,TRUE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Klhl32",-0.050462337,0.840956949,0,1,FALSE,1.03927566966008,1.31e-14,3,4,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Klhl8",-0.19507791686943,0.351184749,0,2,FALSE,0.500018772005661,1.05e-05,1,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Kndc1",-0.545451553833881,0.012121741,1,3,TRUE,-0.64012164351698,7.52e-08,1,2,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Kremen1",-0.0566227465851856,0.36900819,0,5,FALSE,-0.168817057787129,0.128492381,0,3,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Krt4",0.050435061,0.840453657,0,1,FALSE,0.434429723,0.000359257,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Krt5",-0.142292183,0.459860563,0,1,FALSE,0.043602001,0.797189862,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Krt7",0.0451707417892969,0.55506442,0,2,FALSE,0.185404764,0.182233983,0,1,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Krt80",-0.209154402984727,0.189646664,0,9,FALSE,-0.106540843847069,0.06847694,0,4,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Krt82",-0.111705485,0.605072367,0,1,FALSE,-0.171887584,0.260175861,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Krt83",0.003936752,0.991911664,0,1,FALSE,-0.209425246,0.147657295,0,1,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Krtap10-23",-0.051092028,0.83727037,0,1,FALSE,-0.250411047,0.142325749,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ksr1",-0.391279798805546,0.126437511,0,3,FALSE,-0.422657521984799,5.01e-05,2,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ky",0.12864182217932,0.023650069,1,6,TRUE,-0.263398587072178,0.000957717,1,5,TRUE,"Significant","Q4 (MeCP2 up / H2A down)"
"L1td1",2.77815372894354,1.94e-26,2,4,TRUE,1.5645002040054,1.31e-48,5,5,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"L3mbtl4",1.3429204208504,3.82e-07,1,5,TRUE,0.853186549448391,2.93e-17,7,9,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"LOC100043315",1.94083330054638,2.19e-17,9,19,TRUE,1.12801037220847,7.04e-47,12,16,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lama1",-0.066739045,0.773089926,0,1,FALSE,0.282756678,0.013114001,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lama2",0.574966294702691,0.039235958,2,3,TRUE,0.613786444764825,2.7e-10,3,3,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lama3",0.734519441623883,0.005079649,1,2,TRUE,0.867078071458692,7.59e-17,4,5,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lamb3",1.94043114089041,1.43e-19,6,10,TRUE,0.987468917031211,2.78e-26,4,4,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lamc1",-0.168904899,0.459513215,0,1,FALSE,0.276544579776215,0.024394274,1,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lamc2",0.21319329042731,0.250692272,0,2,FALSE,0.589352420435974,1.05e-05,2,2,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Lamc3",-0.133393935695471,0.448732565,0,2,FALSE,-0.582519655,0.000461514,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Laptm4a",-0.041405336274845,0.835885179,0,2,FALSE,0.372177269820358,0.001021303,3,4,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Laptm5",0.006443718,0.987161446,0,1,FALSE,-0.561187376,0.001550728,1,1,TRUE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Large1",-0.244186618,0.244460908,0,1,FALSE,0.0244541709133053,0.164381002,0,3,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Larp1",0.078420073,0.729965758,0,1,FALSE,0.180226432,0.133477764,0,1,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Lbp",-0.01994933,0.948706174,0,1,FALSE,0.084129029,0.566625714,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lca5l",1.5220256528204,1.12e-10,2,2,TRUE,0.405719139,0.007588642,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lct",-0.201409253680018,0.319595198,0,2,FALSE,0.148917484597201,0.158247943,0,2,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ldb2",-0.1397164324686,0.406347925,0,3,FALSE,-0.071046947,0.60913361,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ldb3",-0.0535865908644262,0.717144955,0,2,FALSE,0.334333127990263,0.002039501,3,4,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ldhal6b",-0.131030950722924,0.348258027,0,9,FALSE,0.225581334734091,0.0044809,1,8,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ldlrad3",1.31972857207504,3.18e-11,8,16,TRUE,1.01753317171511,1.05e-20,13,15,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Ldlrad4",1.44645153779415,1.09e-09,2,10,TRUE,0.642704626714353,4.94e-09,6,13,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Ldlrap1",-0.127334273,0.543024501,0,1,FALSE,-0.478188638,0.002762937,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lef1",-0.0664167469036767,0.650428335,0,5,FALSE,-0.451302877,0.001620336,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lemd1",0.040661145,0.876888742,0,1,FALSE,0.301253039,0.034827527,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Lep",0.653091072099974,0.004337178,2,2,TRUE,0.598690709094436,3.26e-08,2,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lgals2",-0.088977653,0.676852606,0,1,FALSE,0.032670673,0.824187532,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lgals3bp",-0.0520284533368397,0.786323154,0,2,FALSE,-0.517499017,7.94e-06,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lgals9",-0.0674958758331357,0.737106822,0,2,FALSE,-0.658218575313062,2.32e-06,3,3,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lgi2",-0.0878956397526239,0.635173145,0,2,FALSE,-0.152431379085391,0.217152814,0,2,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lgr4",1.858614511775,1.46e-13,3,5,TRUE,0.757463942284668,2.01e-14,5,5,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lgr5",0.0536920802907624,0.821836112,0,2,FALSE,0.345805576832038,0.001320016,2,2,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Lgr6",-0.051302816,0.833547408,0,1,FALSE,-0.169980852603399,0.010438935,1,5,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lhfpl2",1.11963590926134,3.48e-07,1,13,TRUE,0.453692413003043,8.32e-11,12,20,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lhfpl3",0.392297250120774,0.089237632,0,3,FALSE,1.05250839057481,3.19e-19,3,3,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Lhfpl6",-0.054454837,0.823764205,0,1,FALSE,0.450027417739388,1.78e-09,3,3,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lhpp",2.85208853071865,6.89e-27,2,6,TRUE,0.723299314920961,9.84e-14,4,6,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lhx2",-0.0806804556934105,0.646175447,0,3,FALSE,0.472289399727911,1.88e-05,2,3,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lhx4",-0.202629068,0.354999196,0,1,FALSE,-0.350200744171314,9.97e-06,2,6,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lhx5",-0.019850771,0.94895805,0,1,FALSE,-0.509829523886547,4.31e-05,2,3,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lifr",0.01111971,0.97431178,0,1,FALSE,-0.449185703362396,9.21e-05,1,3,TRUE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Lig4",0.251014937,0.240802381,0,1,FALSE,0.382194256,0.001967817,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Limch1",-0.839817063967962,0.000620713,1,9,TRUE,0.286974218932788,1.12e-05,4,13,TRUE,"Significant","Q2 (MeCP2 down / H2A up)"
"Lims1",0.353702756,0.122650363,0,1,FALSE,1.460097664,3.33e-38,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Lingo1",-0.519427288405559,0.005605643,2,21,TRUE,-0.413889256306772,7.44e-07,8,20,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Lipa",-0.018200524,0.95452976,0,1,FALSE,0.186181951,0.134936524,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lipc",0.655985420573553,0.00450835,1,3,TRUE,0.762743532772243,2.66e-08,2,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Llgl2",-0.0677087043685359,0.733555048,0,3,FALSE,-0.499929517349079,2.54e-05,3,3,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lmf1",-0.563348588610163,0.017741456,1,2,TRUE,-0.659595285513786,7.85e-08,5,5,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Lmntd1",-0.311932837040525,0.000435317,3,14,TRUE,-0.386169584613133,1.41e-11,5,11,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Lmo1",-0.561550942699062,0.017260447,1,4,TRUE,-0.315994950884081,0.007703467,3,4,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Lmo4",0.551621315938958,0.020980074,1,4,TRUE,0.52797254666692,4.91e-10,5,6,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lmx1a",-0.067565194537758,0.688694073,0,3,FALSE,0.0982641674109886,0.006343429,1,9,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lmx1b",-0.186886044420793,0.219961209,0,4,FALSE,-0.485744377074179,4.73e-08,6,6,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lncbate1",-0.0123383473834059,0.950786368,0,2,FALSE,0.641734603360181,2.21e-09,3,3,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lncenc1",0.0311077073836261,0.596211587,0,6,FALSE,0.306019924924858,6.15e-05,1,7,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Lncpint",-0.979866674878182,4.29e-05,3,5,TRUE,-0.557582765512319,1.29e-05,2,2,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Lncppara",-0.0867315259541273,0.687742991,0,2,FALSE,-0.354598907329784,5.02e-09,2,3,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lnx1",0.179871315353586,0.158872782,0,3,FALSE,0.484671641030758,4.75e-07,4,6,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Lonrf2",-0.354469141,0.166134319,0,1,FALSE,-0.572921371611687,0.00019821,1,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Loxl1",-0.04551979,0.858073337,0,1,FALSE,-0.431199453,3.31e-05,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lpar5",0.056785453,0.81392816,0,1,FALSE,0.331298916,0.02355151,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Lpcat1",-0.124095624,0.577503372,0,1,FALSE,0.289017269908056,0.022953149,1,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lpin1",-0.158560112666433,0.04554485,1,10,TRUE,0.371972942853171,0.000697932,1,9,TRUE,"Significant","Q2 (MeCP2 down / H2A up)"
"Lpp",1.86626140473414,2.91e-17,10,21,TRUE,0.955449379199009,1.3e-43,24,24,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lrch1",-0.256428396969489,0.172593195,0,3,FALSE,0.290702202617166,0.004688928,1,5,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lrcol1",-0.279259874,0.233929504,0,1,FALSE,-0.392696033,0.021503268,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lrfn2",-0.463920299353466,0.012131042,1,13,TRUE,-0.258577086569074,0.001245546,5,9,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Lrig1",-0.0718771056227317,0.681690194,0,3,FALSE,0.96842283871494,2e-25,2,3,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lrig2",-0.507738302559559,0.010515283,1,8,TRUE,-0.40575974005022,1.61e-06,8,14,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Lrmda",-0.0124044767943529,0.907590878,0,2,FALSE,-0.0776577080907584,0.016339817,2,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lrp1",-0.108833101,0.608440154,0,1,FALSE,-0.721145561745837,1.12e-06,1,3,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lrp1b",2.44784897533575,4.55e-24,11,16,TRUE,1.14414356340044,4.87e-45,24,25,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lrp4",1.08682600181341,1.73e-05,1,4,TRUE,0.463010383605388,0.000253139,2,3,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lrp8",-0.023428209,0.937317951,0,1,FALSE,-0.0913153427996178,0.457152552,0,2,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lrp8os2",-0.00901141,0.980278468,0,1,FALSE,0.052712106,0.716299953,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lrrc1",-0.132215899373695,0.3941548,0,4,FALSE,0.333868798263636,0.001710185,1,4,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lrrc10",-0.173138538,0.394387612,0,1,FALSE,-0.010665716,0.954748131,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lrrc10b",-0.027812618,0.923647676,0,1,FALSE,-0.127833832,0.417892102,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lrrc15",-0.111315959,0.584980074,0,1,FALSE,0.133932541,0.335002091,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lrrc18",0.0882822059754707,0.610644752,0,3,FALSE,0.349813258,1.52e-05,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Lrrc20",-0.088833311,0.68649745,0,1,FALSE,-0.553830413400632,9.65e-05,2,3,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lrrc28",0.986832676730081,9.11e-06,4,6,TRUE,0.110933795,0.426520081,0,1,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Lrrc32",-0.016521237,0.959254395,0,1,FALSE,-0.0314811074845005,0.561498829,0,2,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lrrc3b",0.0100077431096067,0.797632684,0,3,FALSE,0.729323695902658,2.99e-14,10,11,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Lrrc4c",2.11809188305786,3.58e-13,13,19,TRUE,1.12629957232399,7.83e-37,13,13,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lrrc7",1.591664191,1.87e-05,1,1,TRUE,0.766332706,8.16e-07,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lrrc75a",-0.02467604,0.933182345,0,1,FALSE,-0.384105137251253,0.001524834,2,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lrrc8c",-0.915177043454518,0.004737342,1,3,TRUE,-0.517727524004522,0.000103049,4,4,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Lrrc8d",-0.182111225,0.396546938,0,1,FALSE,-0.043738521,0.779188853,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lrrfip1",-0.731884098630195,0.018927463,1,2,TRUE,-0.292413655,0.01712881,1,1,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Lrrn1",0.663119980801277,0.01362863,2,5,TRUE,0.244505029433577,0.003772578,1,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lrrn2",-0.485227336433044,0.025798212,1,3,TRUE,-0.602708759099857,1.45e-08,3,5,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Lrrn3",1.27234271169661,7.77e-07,5,11,TRUE,0.67407434568704,2.51e-12,6,8,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lrrtm1",-0.614556454267648,0.014041245,1,9,TRUE,0.188545473071146,0.010438935,1,7,TRUE,"Significant","Q2 (MeCP2 down / H2A up)"
"Lrrtm3",2.02027606046315,2.44e-13,8,13,TRUE,0.902204546263897,7.68e-26,9,13,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lrrtm4",1.95849730192708,1.05e-10,2,2,TRUE,1.38846034139258,2.78e-30,3,3,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lrtm1",0.689446624,0.007131893,1,1,TRUE,0.406159738018324,0.000924983,3,3,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lrtm2",-0.446795385225144,0.02956463,1,3,TRUE,-0.158856615005838,0.110554009,0,2,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lsamp",2.01571879429299,6.35e-22,30,50,TRUE,1.4784180411454,7.27e-103,83,89,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lsm3",-0.349440864,0.195455561,0,1,FALSE,0.004005016,0.982152291,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ltbp2",-0.269237828206457,0.195305814,0,2,FALSE,-0.215126343912052,0.098086858,0,4,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ltbp4",-0.153806453,0.431376389,0,1,FALSE,-0.31076498,0.001314644,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lurap1l",0.842909995,0.001981317,1,1,TRUE,0.844244439,3.3e-12,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Ly6m",-0.176385656,0.396101901,0,1,FALSE,0.138165179,0.210696607,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ly86",-0.0290516617330047,0.880636918,0,2,FALSE,0.426004256585893,5.03e-06,2,5,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lyn",0.755669133,0.009351483,1,1,TRUE,0.973149264743612,5.14e-20,4,4,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lypd6b",0.0436983364792896,0.331593863,0,7,FALSE,0.364318745939763,0.00199509,2,3,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Lyzl4os",-0.106649436033918,0.470180035,0,3,FALSE,-0.0461806073712572,0.495260495,0,2,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lzts1",0.306657129654951,0.139618966,0,3,FALSE,0.327825633553331,0.000454458,2,3,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Macrod1",-0.405875006157071,0.052306259,0,2,FALSE,-0.278333073092631,0.072563474,0,2,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Macrod2",2.02591156392256,2.63e-23,19,43,TRUE,1.03964936471422,8.11e-80,65,81,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Macroh2a1",-0.687756829414535,0.001392644,1,11,TRUE,-0.425918076979481,2.64e-07,4,8,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Mad1l1",-0.234014559073135,0.088285842,0,26,FALSE,-0.222628827815117,0.000507979,5,16,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Maf",-0.620603682538948,0.009323518,1,4,TRUE,-0.624012339651704,3e-05,2,4,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Mafa",-0.0608381246731843,0.766696203,0,2,FALSE,0.0278540915803787,0.17369136,0,2,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Maff",-0.017127496,0.957524264,0,1,FALSE,-0.377492913,0.003421143,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Magi1",1.64305123553604,1.26e-09,3,20,TRUE,0.795337692782613,8.86e-25,9,13,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Magi2",2.16112133141647,2.91e-16,10,20,TRUE,1.1452292021525,1.44e-49,33,43,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Mamdc2",2.20932351056089,2.61e-23,4,5,TRUE,1.26030975021073,1.9e-41,6,6,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Maml2",0.716338128526599,0.001806222,1,2,TRUE,0.795380203390546,1.24e-15,4,6,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
